,compound,T,Nu,rho,w_mass,w_vol,w,V,ln_Nu,T_1,D,ln_D
4271,peta,288.25,660.447126,1.18,5.8,8.278899,19.858185,559.700955,2.819836,0.003469,0.436447,-0.360069
4272,peta,288.35,654.67973,1.18,5.8,8.278899,19.858185,554.81333,2.816027,0.003468,0.440444,-0.356109
4273,peta,288.45,649.4,1.18,5.8,8.278899,19.858185,550.338983,2.812512,0.003467,0.444179,-0.352442
4274,peta,288.55,642.866667,1.18,5.8,8.278899,19.858185,544.80226,2.808118,0.003466,0.448849,-0.3479
4275,peta,288.65,637.007547,1.18,5.8,8.278899,19.858185,539.836904,2.804139,0.003464,0.453134,-0.343773
4276,peta,288.75,630.472222,1.18,5.8,8.278899,19.858185,534.298493,2.799663,0.003463,0.45799,-0.339144
4277,peta,288.85,623.443478,1.18,5.8,8.278899,19.858185,528.341931,2.794794,0.003462,0.463314,-0.334125
4278,peta,288.95,615.408738,1.18,5.8,8.278899,19.858185,521.532829,2.789161,0.003461,0.469525,-0.328341
4279,peta,289.05,607.539189,1.18,5.8,8.278899,19.858185,514.86372,2.78357,0.00346,0.475772,-0.322601
4280,peta,289.15,600.145378,1.18,5.8,8.278899,19.858185,508.597778,2.778254,0.003458,0.4818,-0.317133
4281,peta,289.25,593.95061,1.18,5.8,8.278899,19.858185,503.347974,2.773746,0.003457,0.486993,-0.312477
4282,peta,289.35,589.638462,1.18,5.8,8.278899,19.858185,499.693611,2.770585,0.003456,0.490724,-0.309162
4283,peta,289.45,578.125,1.18,5.8,8.278899,19.858185,489.936441,2.761924,0.003455,0.50067,-0.300448
4284,peta,289.55,579.373913,1.18,5.8,8.278899,19.858185,490.994842,2.762958,0.003454,0.499764,-0.301235
4285,peta,289.65,578.736842,1.18,5.8,8.278899,19.858185,490.454951,2.76248,0.003452,0.500487,-0.300608
4286,peta,289.75,570.255581,1.18,5.8,8.278899,19.858185,483.267442,2.756067,0.003451,0.508106,-0.294046
4287,peta,289.85,562.033333,1.18,5.8,8.278899,19.858185,476.299435,2.749757,0.00345,0.515717,-0.287589
4288,peta,289.95,555.406154,1.18,5.8,8.278899,19.858185,470.683181,2.744608,0.003449,0.52205,-0.282288
4289,peta,290.05,548.347879,1.18,5.8,8.278899,19.858185,464.701592,2.739052,0.003448,0.528953,-0.276583
4290,peta,290.15,544.026316,1.18,5.8,8.278899,19.858185,461.039251,2.73562,0.003446,0.533338,-0.272997
4291,peta,290.25,540.6,1.18,5.8,8.278899,19.858185,458.135593,2.732875,0.003445,0.536903,-0.270104
4292,peta,290.35,536.85,1.18,5.8,8.278899,19.858185,454.957627,2.729853,0.003444,0.54084,-0.266931
4293,peta,290.45,533.1,1.18,5.8,8.278899,19.858185,451.779661,2.726808,0.003443,0.544832,-0.263737
4294,peta,290.55,531.6,1.18,5.8,8.278899,19.858185,450.508475,2.725585,0.003442,0.546558,-0.262364
4295,peta,290.65,525.096667,1.18,5.8,8.278899,19.858185,444.997175,2.720235,0.003441,0.553517,-0.256869
4296,peta,290.75,523.454545,1.18,5.8,8.278899,19.858185,443.605547,2.718876,0.003439,0.555445,-0.255359
4297,peta,290.85,515.516667,1.18,5.8,8.278899,19.858185,436.878531,2.712237,0.003438,0.564191,-0.248574
4298,peta,290.95,511.376667,1.18,5.8,8.278899,19.858185,433.370056,2.708737,0.003437,0.568954,-0.244923
4299,peta,291.05,507.1875,1.18,5.8,8.278899,19.858185,429.819915,2.705159,0.003436,0.573851,-0.241201
4300,peta,291.15,499.566667,1.18,5.8,8.278899,19.858185,423.361582,2.698584,0.003435,0.582805,-0.234477
4301,peta,291.25,493.480488,1.18,5.8,8.278899,19.858185,418.203803,2.693268,0.003433,0.590196,-0.229004
4302,peta,291.35,488.85,1.18,5.8,8.278899,19.858185,414.279661,2.689175,0.003432,0.595991,-0.224761
4303,peta,291.45,486.133333,1.18,5.8,8.278899,19.858185,411.977401,2.686755,0.003431,0.599527,-0.222191
4304,peta,291.55,480.851515,1.18,5.8,8.278899,19.858185,407.501284,2.68201,0.00343,0.60632,-0.217298
4305,peta,291.65,476.9,1.18,5.8,8.278899,19.858185,404.152542,2.678426,0.003429,0.611554,-0.213565
4306,peta,291.75,470.104348,1.18,5.8,8.278899,19.858185,398.393515,2.672192,0.003428,0.620607,-0.207183
4307,peta,291.85,469.678261,1.18,5.8,8.278899,19.858185,398.032424,2.671797,0.003426,0.621383,-0.206641
4308,peta,291.95,461.638462,1.18,5.8,8.278899,19.858185,391.219035,2.6643,0.003425,0.632421,-0.198994
4309,peta,292.05,454.388983,1.18,5.8,8.278899,19.858185,385.075409,2.65742,0.003424,0.642731,-0.191971
4310,peta,292.15,447.473729,1.18,5.8,8.278899,19.858185,379.215024,2.650764,0.003423,0.652887,-0.185162
4311,peta,292.25,443.276259,1.18,5.8,8.278899,19.858185,375.657847,2.646672,0.003422,0.659295,-0.18092
4312,peta,292.35,439.053435,1.18,5.8,8.278899,19.858185,372.079182,2.642516,0.003421,0.665864,-0.176614
4313,peta,292.45,435.666667,1.18,5.8,8.278899,19.858185,369.20904,2.639154,0.003419,0.67127,-0.173103
4314,peta,292.55,433.4,1.18,5.8,8.278899,19.858185,367.288136,2.636889,0.003418,0.675012,-0.170689
4315,peta,292.65,426.526667,1.18,5.8,8.278899,19.858185,361.463277,2.629939,0.003417,0.686124,-0.163598
4316,peta,292.75,424.547368,1.18,5.8,8.278899,19.858185,359.785905,2.62792,0.003416,0.689558,-0.161429
4317,peta,292.85,419.3,1.18,5.8,8.278899,19.858185,355.338983,2.622492,0.003415,0.698426,-0.15588
4318,peta,292.95,415.126087,1.18,5.8,8.278899,19.858185,351.801769,2.618178,0.003414,0.705689,-0.151387
4319,peta,293.05,407.171429,1.18,5.8,8.278899,19.858185,345.060533,2.609772,0.003412,0.719721,-0.142836
4320,peta,293.15,406.432143,1.18,5.8,8.278899,19.858185,344.434019,2.608984,0.003411,0.721277,-0.141898
4321,peta,293.25,398.81828,1.18,5.8,8.278899,19.858185,337.981593,2.600768,0.00341,0.735297,-0.133537
4322,peta,293.35,392.790476,1.18,5.8,8.278899,19.858185,332.873285,2.594157,0.003409,0.746836,-0.126775
4323,peta,293.45,388.834783,1.18,5.8,8.278899,19.858185,329.521002,2.589763,0.003408,0.754691,-0.122231
4324,peta,293.55,385.35,1.18,5.8,8.278899,19.858185,326.567797,2.585853,0.003407,0.761775,-0.118173
4325,peta,293.65,384.0,1.18,5.8,8.278899,19.858185,325.423729,2.584331,0.003405,0.764714,-0.116501
4326,peta,293.75,383.966667,1.18,5.8,8.278899,19.858185,325.39548,2.584293,0.003404,0.76504,-0.116316
4327,peta,293.85,377.211765,1.18,5.8,8.278899,19.858185,319.670987,2.57658,0.003403,0.779005,-0.10846
4328,peta,293.95,376.53125,1.18,5.8,8.278899,19.858185,319.09428,2.575799,0.003402,0.780679,-0.107528
4329,peta,294.05,374.175,1.18,5.8,8.278899,19.858185,317.097458,2.573071,0.003401,0.785862,-0.104654
4330,peta,294.15,371.9,1.18,5.8,8.278899,19.858185,315.169492,2.570426,0.0034,0.790938,-0.101857
4331,peta,294.25,366.675,1.18,5.8,8.278899,19.858185,310.741525,2.564272,0.003398,0.802482,-0.095565
4332,peta,294.35,364.695455,1.18,5.8,8.278899,19.858185,309.063945,2.561927,0.003397,0.807112,-0.093066
4333,peta,294.45,363.923077,1.18,5.8,8.278899,19.858185,308.409387,2.560999,0.003396,0.8091,-0.091998
4334,peta,294.55,356.95,1.18,5.8,8.278899,19.858185,302.5,2.552604,0.003395,0.825186,-0.083448
4335,peta,294.65,356.358824,1.18,5.8,8.278899,19.858185,301.999003,2.551881,0.003394,0.826835,-0.082581
4336,peta,294.75,350.311905,1.18,5.8,8.278899,19.858185,296.874496,2.544453,0.003393,0.841393,-0.075001
4337,peta,294.85,345.73617,1.18,5.8,8.278899,19.858185,292.996754,2.538742,0.003392,0.852818,-0.069144
4338,peta,294.95,340.334074,1.18,5.8,8.278899,19.858185,288.418707,2.5319,0.00339,0.866648,-0.062157
4339,peta,295.05,336.016578,1.18,5.8,8.278899,19.858185,284.759811,2.526358,0.003389,0.878082,-0.056465
4340,peta,295.15,333.433333,1.18,5.8,8.278899,19.858185,282.570621,2.523008,0.003388,0.885184,-0.052966
4341,peta,295.25,329.645455,1.18,5.8,8.278899,19.858185,279.360555,2.518045,0.003387,0.895659,-0.047857
4342,peta,295.35,329.385714,1.18,5.8,8.278899,19.858185,279.140436,2.517704,0.003386,0.896669,-0.047368
4343,peta,295.45,328.7125,1.18,5.8,8.278899,19.858185,278.569915,2.516813,0.003385,0.89881,-0.046332
4344,peta,295.55,324.409524,1.18,5.8,8.278899,19.858185,274.923325,2.511092,0.003384,0.91104,-0.040463
4345,peta,295.65,320.651724,1.18,5.8,8.278899,19.858185,271.738749,2.506026,0.003382,0.922028,-0.035256
4346,peta,295.75,318.32459,1.18,5.8,8.278899,19.858185,269.766602,2.502864,0.003381,0.929083,-0.031945
4347,peta,295.85,313.838,1.18,5.8,8.278899,19.858185,265.964407,2.496701,0.00338,0.942684,-0.025634
4348,peta,295.95,310.341463,1.18,5.8,8.278899,19.858185,263.00124,2.491834,0.003379,0.953627,-0.020621
4349,peta,296.05,308.354286,1.18,5.8,8.278899,19.858185,261.317191,2.489049,0.003378,0.960097,-0.017685
4350,peta,296.15,305.95,1.18,5.8,8.278899,19.858185,259.279661,2.48565,0.003377,0.967969,-0.014139
4351,peta,296.25,304.8,1.18,5.8,8.278899,19.858185,258.305085,2.484015,0.003376,0.971949,-0.012357
4352,peta,296.35,303.7,1.18,5.8,8.278899,19.858185,257.372881,2.482445,0.003374,0.975798,-0.01064
4353,peta,296.45,299.755556,1.18,5.8,8.278899,19.858185,254.030132,2.476764,0.003373,0.988972,-0.004816
4354,peta,296.55,298.98,1.18,5.8,8.278899,19.858185,253.372881,2.475642,0.003372,0.991872,-0.003544
4355,peta,296.65,298.642857,1.18,5.8,8.278899,19.858185,253.087167,2.475148,0.003371,0.993327,-0.002908
4356,peta,296.75,295.4,1.18,5.8,8.278899,19.858185,250.338983,2.47041,0.00337,1.00457,0.00198
4357,peta,296.85,293.466667,1.18,5.8,8.278899,19.858185,248.700565,2.467558,0.003369,1.011529,0.004978
4358,peta,296.95,289.475,1.18,5.8,8.278899,19.858185,245.317797,2.461608,0.003368,1.025823,0.011072
4359,peta,297.05,289.01,1.18,5.8,8.278899,19.858185,244.923729,2.460912,0.003366,1.027819,0.011917
4360,peta,297.15,288.54,1.18,5.8,8.278899,19.858185,244.525424,2.460198,0.003365,1.02984,0.01277
4361,peta,297.25,284.55,1.18,5.8,8.278899,19.858185,241.144068,2.454158,0.003364,1.044632,0.018963
4362,peta,297.35,280.177778,1.18,5.8,8.278899,19.858185,237.438795,2.447429,0.003363,1.06129,0.025834
4363,peta,297.45,280.016667,1.18,5.8,8.278899,19.858185,237.30226,2.447183,0.003362,1.062258,0.02623
4364,peta,297.55,274.983333,1.18,5.8,8.278899,19.858185,233.036723,2.439302,0.003361,1.082066,0.034254
4365,peta,297.65,272.567213,1.18,5.8,8.278899,19.858185,230.989164,2.435462,0.00336,1.092024,0.038232
4366,peta,297.75,268.322222,1.18,5.8,8.278899,19.858185,227.391714,2.428651,0.003359,1.109673,0.045195
4367,peta,297.85,264.778689,1.18,5.8,8.278899,19.858185,224.388719,2.422876,0.003357,1.124902,0.051115
4368,peta,297.95,261.47193,1.18,5.8,8.278899,19.858185,221.586381,2.417421,0.003356,1.13951,0.056718
4369,peta,298.05,259.755172,1.18,5.8,8.278899,19.858185,220.131502,2.414563,0.003355,1.147427,0.059725
4370,peta,298.25,253.15,1.18,5.8,8.278899,19.858185,214.533898,2.403378,0.003353,1.178155,0.071203
4371,peta,298.45,251.886364,1.18,5.8,8.278899,19.858185,213.46302,2.401204,0.003351,1.18486,0.073667
4372,peta,298.55,250.606667,1.18,5.8,8.278899,19.858185,212.378531,2.398991,0.00335,1.191309,0.076024
4373,peta,298.65,250.1,1.18,5.8,8.278899,19.858185,211.949153,2.398113,0.003348,1.194122,0.077049
4374,peta,298.75,247.007692,1.18,5.8,8.278899,19.858185,209.328553,2.392708,0.003347,1.209477,0.082597
4375,peta,298.85,246.821429,1.18,5.8,8.278899,19.858185,209.170702,2.392381,0.003346,1.210794,0.08307
4376,peta,298.95,244.55,1.18,5.8,8.278899,19.858185,207.245763,2.388367,0.003345,1.222449,0.087231
4377,peta,299.05,241.304,1.18,5.8,8.278899,19.858185,204.494915,2.382562,0.003344,1.239308,0.093179
4378,peta,299.15,241.1375,1.18,5.8,8.278899,19.858185,204.353814,2.382262,0.003343,1.240579,0.093624
4379,peta,299.25,237.056757,1.18,5.8,8.278899,19.858185,200.895557,2.374851,0.003342,1.262356,0.101182
4380,peta,299.35,235.195238,1.18,5.8,8.278899,19.858185,199.317998,2.371424,0.003341,1.272772,0.104751
4381,peta,299.45,233.3,1.18,5.8,8.278899,19.858185,197.711864,2.367913,0.003339,1.283541,0.10841
4382,peta,299.55,231.45,1.18,5.8,8.278899,19.858185,196.144068,2.364456,0.003338,1.294232,0.112012
4383,peta,299.65,229.489474,1.18,5.8,8.278899,19.858185,194.482605,2.36076,0.003337,1.305724,0.115852
4384,peta,299.75,228.955556,1.18,5.8,8.278899,19.858185,194.030132,2.359749,0.003336,1.309206,0.117008
4385,peta,299.85,225.430769,1.18,5.8,8.278899,19.858185,191.043025,2.353007,0.003335,1.33012,0.123891
4386,peta,299.95,224.925,1.18,5.8,8.278899,19.858185,190.614407,2.352036,0.003334,1.333556,0.125011
4387,peta,300.05,222.85,1.18,5.8,8.278899,19.858185,188.855932,2.348011,0.003333,1.346421,0.129181
4388,peta,300.15,220.774286,1.18,5.8,8.278899,19.858185,187.096852,2.343947,0.003332,1.359533,0.13339
4389,peta,300.25,218.202128,1.18,5.8,8.278899,19.858185,184.917057,2.338857,0.003331,1.376018,0.138624
4390,peta,300.35,215.944737,1.18,5.8,8.278899,19.858185,183.004014,2.334341,0.003329,1.390865,0.143285
4391,peta,300.45,213.018898,1.18,5.8,8.278899,19.858185,180.52449,2.328413,0.003328,1.410438,0.149354
4392,peta,300.55,211.3,1.18,5.8,8.278899,19.858185,179.067797,2.324899,0.003327,1.422385,0.153017
4393,peta,300.65,209.4,1.18,5.8,8.278899,19.858185,177.457627,2.320975,0.003326,1.435769,0.157085
4394,peta,300.75,208.222222,1.18,5.8,8.278899,19.858185,176.45951,2.318526,0.003325,1.44437,0.159679
4395,peta,300.85,207.826667,1.18,5.8,8.278899,19.858185,176.124294,2.317699,0.003324,1.447601,0.160649
4396,peta,300.95,205.021053,1.18,5.8,8.278899,19.858185,173.746655,2.311795,0.003323,1.467898,0.166696
4397,peta,301.05,203.832692,1.18,5.8,8.278899,19.858185,172.73957,2.309266,0.003322,1.476947,0.169365
4398,peta,301.15,201.002198,1.18,5.8,8.278899,19.858185,170.340846,2.303195,0.003321,1.498242,0.175582
4399,peta,301.25,199.952174,1.18,5.8,8.278899,19.858185,169.450995,2.300924,0.00332,1.50661,0.178001
4400,peta,301.35,198.866667,1.18,5.8,8.278899,19.858185,168.531073,2.298562,0.003318,1.515337,0.180509
4401,peta,301.45,196.95,1.18,5.8,8.278899,19.858185,166.90678,2.294356,0.003317,1.530592,0.184859
4402,peta,301.55,195.617647,1.18,5.8,8.278899,19.858185,165.777667,2.291407,0.003316,1.541528,0.187951
4403,peta,301.65,195.363158,1.18,5.8,8.278899,19.858185,165.561998,2.29084,0.003315,1.544048,0.188661
4404,peta,301.75,194.1,1.18,5.8,8.278899,19.858185,164.491525,2.288021,0.003314,1.554611,0.191622
4405,peta,301.85,191.536364,1.18,5.8,8.278899,19.858185,162.318952,2.282249,0.003313,1.575941,0.19754
4406,peta,301.95,191.2,1.18,5.8,8.278899,19.858185,162.033898,2.281486,0.003312,1.579236,0.198447
4407,peta,302.05,188.556818,1.18,5.8,8.278899,19.858185,159.793914,2.275441,0.003311,1.601904,0.204637
4408,peta,302.15,187.26,1.18,5.8,8.278899,19.858185,158.694915,2.272445,0.00331,1.613532,0.207778
4409,peta,302.25,184.701639,1.18,5.8,8.278899,19.858185,156.526813,2.266465,0.003309,1.636423,0.213896
4410,peta,302.35,182.7775,1.18,5.8,8.278899,19.858185,154.896186,2.26192,0.003307,1.654197,0.218587
4411,peta,302.45,180.856891,1.18,5.8,8.278899,19.858185,153.268552,2.257329,0.003306,1.672317,0.223319
4412,peta,302.55,179.1,1.18,5.8,8.278899,19.858185,151.779661,2.253095,0.003305,1.68928,0.227702
4413,peta,302.65,177.273684,1.18,5.8,8.278899,19.858185,150.231936,2.248642,0.003304,1.707247,0.232296
4414,peta,302.75,177.061905,1.18,5.8,8.278899,19.858185,150.052462,2.248122,0.003303,1.709854,0.232959
4415,peta,302.85,174.944444,1.18,5.8,8.278899,19.858185,148.258004,2.242898,0.003302,1.731121,0.238327
4416,peta,302.95,173.883333,1.18,5.8,8.278899,19.858185,147.358757,2.24025,0.003301,1.74226,0.241113
4417,peta,303.05,172.731579,1.18,5.8,8.278899,19.858185,146.382694,2.237366,0.0033,1.754456,0.244143
4418,peta,303.15,170.650761,1.18,5.8,8.278899,19.858185,144.619289,2.232105,0.003299,1.776435,0.249549
4419,peta,303.25,168.395522,1.18,5.8,8.278899,19.858185,142.70807,2.226329,0.003298,1.80082,0.25547
4420,peta,303.35,167.8875,1.18,5.8,8.278899,19.858185,142.277542,2.225015,0.003297,1.806865,0.256926
4421,peta,303.45,167.1,1.18,5.8,8.278899,19.858185,141.610169,2.222976,0.003295,1.815978,0.259111
4422,peta,303.55,165.3,1.18,5.8,8.278899,19.858185,140.084746,2.21827,0.003294,1.836358,0.263957
4423,peta,303.65,164.988,1.18,5.8,8.278899,19.858185,139.820339,2.217452,0.003293,1.840437,0.264921
4424,peta,303.75,164.175,1.18,5.8,8.278899,19.858185,139.131356,2.215305,0.003292,1.85016,0.267209
4425,peta,303.85,162.1875,1.18,5.8,8.278899,19.858185,137.447034,2.210015,0.003291,1.873449,0.272642
4426,peta,303.95,161.9,1.18,5.8,8.278899,19.858185,137.20339,2.209245,0.00329,1.877393,0.273555
4427,peta,304.05,159.8,1.18,5.8,8.278899,19.858185,135.423729,2.203574,0.003289,1.902691,0.279368
4428,peta,304.15,159.0,1.18,5.8,8.278899,19.858185,134.745763,2.201389,0.003288,1.912893,0.281691
4429,peta,304.25,155.911798,1.18,5.8,8.278899,19.858185,132.128642,2.192875,0.003287,1.951424,0.290352
4430,peta,304.35,155.490909,1.18,5.8,8.278899,19.858185,131.771957,2.191704,0.003286,1.957349,0.291668
4431,peta,304.45,154.5,1.18,5.8,8.278899,19.858185,130.932203,2.188928,0.003285,1.97055,0.294587
4432,peta,304.55,153.166667,1.18,5.8,8.278899,19.858185,129.80226,2.185163,0.003284,1.988357,0.298494
4433,peta,304.65,153.0,1.18,5.8,8.278899,19.858185,129.661017,2.18469,0.003282,1.991176,0.29911
4434,peta,304.75,152.485714,1.18,5.8,8.278899,19.858185,129.225182,2.183225,0.003281,1.998548,0.300715
4435,peta,304.85,150.652174,1.18,5.8,8.278899,19.858185,127.671334,2.177974,0.00328,2.023535,0.306111
4436,peta,304.95,150.457143,1.18,5.8,8.278899,19.858185,127.506053,2.17741,0.003279,2.026823,0.306816
4437,peta,305.05,148.552174,1.18,5.8,8.278899,19.858185,125.891673,2.171877,0.003278,2.053487,0.312492
4438,peta,305.15,147.5125,1.18,5.8,8.278899,19.858185,125.010593,2.168824,0.003277,2.068638,0.315685
4439,peta,305.25,146.451724,1.18,5.8,8.278899,19.858185,124.111631,2.165679,0.003276,2.084305,0.318961
4440,peta,305.35,145.263636,1.18,5.8,8.278899,19.858185,123.104777,2.162155,0.003275,2.10204,0.322641
4441,peta,305.45,144.0,1.18,5.8,8.278899,19.858185,122.033898,2.158362,0.003274,2.121181,0.326578
4442,peta,305.55,142.854545,1.18,5.8,8.278899,19.858185,121.063174,2.154889,0.003273,2.138889,0.330188
4443,peta,305.65,142.594737,1.18,5.8,8.278899,19.858185,120.842997,2.154102,0.003272,2.143487,0.331121
4444,peta,305.75,141.65,1.18,5.8,8.278899,19.858185,120.042373,2.151215,0.003271,2.158489,0.33415
4445,peta,305.85,140.389474,1.18,5.8,8.278899,19.858185,118.97413,2.147333,0.00327,2.178582,0.338174
4446,peta,305.95,139.833333,1.18,5.8,8.278899,19.858185,118.502825,2.145607,0.003269,2.187962,0.34004
4447,peta,306.05,138.179487,1.18,5.8,8.278899,19.858185,117.10126,2.140434,0.003267,2.214873,0.345349
4448,peta,306.15,137.492308,1.18,5.8,8.278899,19.858185,116.518905,2.138274,0.003266,2.22667,0.347656
4449,peta,306.25,135.714754,1.18,5.8,8.278899,19.858185,115.012503,2.132621,0.003265,2.256571,0.353449
4450,peta,306.35,134.001198,1.18,5.8,8.278899,19.858185,113.560337,2.127107,0.003264,2.286174,0.359109
4451,peta,306.45,133.29,1.18,5.8,8.278899,19.858185,112.957627,2.124797,0.003263,2.299122,0.361562
4452,peta,306.55,132.6,1.18,5.8,8.278899,19.858185,112.372881,2.122543,0.003262,2.31184,0.363958
4453,peta,306.65,131.46,1.18,5.8,8.278899,19.858185,111.40678,2.118793,0.003261,2.332649,0.367849
4454,peta,306.75,131.22,1.18,5.8,8.278899,19.858185,111.20339,2.117999,0.00326,2.337677,0.368785
4455,peta,306.85,130.07027,1.18,5.8,8.278899,19.858185,110.229043,2.114177,0.003259,2.359109,0.372748
4456,peta,306.95,129.097826,1.18,5.8,8.278899,19.858185,109.404937,2.110917,0.003258,2.377654,0.376149
4457,peta,307.05,127.690909,1.18,5.8,8.278899,19.858185,108.212635,2.106157,0.003257,2.404635,0.381049
4458,peta,307.15,126.96,1.18,5.8,8.278899,19.858185,107.59322,2.103661,0.003256,2.419266,0.383684
4459,peta,307.25,126.3,1.18,5.8,8.278899,19.858185,107.033898,2.101403,0.003255,2.4327,0.386089
4460,peta,307.35,125.4,1.18,5.8,8.278899,19.858185,106.271186,2.098293,0.003254,2.450957,0.389336
4461,peta,307.45,124.755556,1.18,5.8,8.278899,19.858185,105.725047,2.096058,0.003253,2.464419,0.391715
4462,peta,307.55,124.5,1.18,5.8,8.278899,19.858185,105.508475,2.095164,0.003252,2.470281,0.392746
4463,peta,307.65,122.482759,1.18,5.8,8.278899,19.858185,103.798948,2.088072,0.00325,2.511782,0.399982
4464,peta,307.75,122.353846,1.18,5.8,8.278899,19.858185,103.6897,2.087615,0.003249,2.515246,0.40058
4465,peta,307.85,120.535714,1.18,5.8,8.278899,19.858185,102.14891,2.081114,0.003248,2.554015,0.407223
4466,peta,307.95,120.435,1.18,5.8,8.278899,19.858185,102.063559,2.080751,0.003247,2.556981,0.407727
4467,peta,308.05,118.973333,1.18,5.8,8.278899,19.858185,100.824859,2.075447,0.003246,2.589236,0.413172
4468,peta,308.15,117.099095,1.18,5.8,8.278899,19.858185,99.236521,2.068545,0.003245,2.631532,0.420209
4469,peta,308.25,116.226087,1.18,5.8,8.278899,19.858185,98.496684,2.065297,0.003244,2.652158,0.423599
4470,peta,308.35,115.05,1.18,5.8,8.278899,19.858185,97.5,2.060886,0.003243,2.680139,0.428157
4471,peta,308.45,114.28,1.18,5.8,8.278899,19.858185,96.847458,2.05797,0.003242,2.699072,0.431215
4472,peta,308.55,114.109524,1.18,5.8,8.278899,19.858185,96.702986,2.057321,0.003241,2.703981,0.432004
4473,peta,308.65,113.79,1.18,5.8,8.278899,19.858185,96.432203,2.056102,0.00324,2.712453,0.433362
