,compound,T,Nu,rho,w_mass,w_vol,x,V,ln_Nu,1_T,D,ln_D,D_comp,D_but,ln_D_comp
4007,peta,309.05,39.264583,1.14,14.9,20.547249,41.33618,34.442617,3.670291,0.003236,7.870961,2.06318,7.159792683514268e-05,-14.792022854104344,-9.544444439233317
4008,peta,309.15,39.088235,1.14,14.9,20.547249,41.33618,34.287926,3.665813,0.003235,7.909029,2.068005,7.194421511796705e-05,-14.787197944152402,-9.539619529281374
4009,peta,309.35,38.0,1.14,14.9,20.547249,41.33618,33.333333,3.637586,0.003233,8.140789,2.096887,7.40524126466361e-05,-14.75831585133374,-9.51073743646271
4010,peta,309.45,38.485714,1.14,14.9,20.547249,41.33618,33.759398,3.650281,0.003232,8.040646,2.084509,7.314146041690778e-05,-14.770693592896025,-9.523115178024996
4011,peta,309.55,38.269231,1.14,14.9,20.547249,41.33618,33.569501,3.64463,0.00323,8.088744,2.090473,7.357897977418715e-05,-14.76472958878637,-9.517151173915343
4012,peta,309.65,38.254545,1.14,14.9,20.547249,41.33618,33.556619,3.644248,0.003229,8.094463,2.09118,7.363100568306216e-05,-14.76402276294328,-9.516444348072252
4013,peta,309.75,38.063636,1.14,14.9,20.547249,41.33618,33.389155,3.63925,0.003228,8.137688,2.096506,7.402420165202344e-05,-14.758696883748446,-9.511118468877418
4014,peta,309.85,37.642105,1.14,14.9,20.547249,41.33618,33.019391,3.628116,0.003227,8.231474,2.107965,7.48773192532267e-05,-14.747237941878046,-9.499659527007017
4015,peta,309.95,37.555556,1.14,14.9,20.547249,41.33618,32.94347,3.625804,0.003226,8.253107,2.11059,7.507409982224047e-05,-14.744613349417541,-9.497034934546512
4016,peta,310.05,37.476923,1.14,14.9,20.547249,41.33618,32.874494,3.62371,0.003225,8.273091,2.113008,7.525589031412755e-05,-14.742194795670068,-9.494616380799041
4017,peta,310.15,37.176471,1.14,14.9,20.547249,41.33618,32.610939,3.615668,0.003224,8.342642,2.12138,7.588856008345348e-05,-14.733823023331814,-9.486244608460787
4018,peta,310.25,36.856452,1.14,14.9,20.547249,41.33618,32.330221,3.607008,0.003223,8.417794,2.130348,7.657216977232447e-05,-14.724855281004217,-9.477276866133188
4019,peta,310.35,36.525641,1.14,14.9,20.547249,41.33618,32.040036,3.598006,0.003222,8.496771,2.139686,7.729058461492269e-05,-14.715516827831005,-9.467938412959976
4020,peta,310.45,36.153521,1.14,14.9,20.547249,41.33618,31.713615,3.587755,0.003221,8.586992,2.150249,7.811127975336209e-05,-14.704954499358552,-9.457376084487525
4021,peta,310.55,35.995652,1.14,14.9,20.547249,41.33618,31.575133,3.583398,0.00322,8.627431,2.154947,7.84791296314153e-05,-14.700256247963148,-9.45267783309212
4022,peta,310.65,35.947059,1.14,14.9,20.547249,41.33618,31.532508,3.582043,0.003219,8.641875,2.15662,7.86105223809985e-05,-14.698583409828482,-9.451004994957453
4023,peta,310.75,35.8,1.14,14.9,20.547249,41.33618,31.403509,3.577932,0.003218,8.680168,2.161041,7.89588472800513e-05,-14.694162176600184,-9.446583761729157
4024,peta,310.85,35.55,1.14,14.9,20.547249,41.33618,31.184211,3.570939,0.003217,8.744023,2.16837,7.953970124335017e-05,-14.686832689118253,-9.439254274247226
4025,peta,310.95,35.011765,1.14,14.9,20.547249,41.33618,30.712074,3.555683,0.003216,8.8813,2.183948,8.07884442779837e-05,-14.671255033897655,-9.423676619026628
4026,peta,311.05,35.016667,1.14,14.9,20.547249,41.33618,30.716374,3.555823,0.003215,8.882913,2.18413,8.080311219658975e-05,-14.671073490765497,-9.423495075894468
4027,peta,311.15,35.06,1.14,14.9,20.547249,41.33618,30.754386,3.557057,0.003214,8.874786,2.183214,8.072918764765782e-05,-14.671988782062211,-9.424410367191184
4028,peta,311.25,34.95,1.14,14.9,20.547249,41.33618,30.657895,3.553917,0.003213,8.905579,2.186678,8.100929801150628e-05,-14.668525034485253,-9.420946619614224
4029,peta,311.35,34.505556,1.14,14.9,20.547249,41.33618,30.268031,3.541087,0.003212,9.023185,2.199797,8.207908929441412e-05,-14.655405686815355,-9.407827271944328
4030,peta,311.45,34.552381,1.14,14.9,20.547249,41.33618,30.309106,3.542474,0.003211,9.013851,2.198762,8.199418322727653e-05,-14.65644066433987,-9.408862249468841
4031,peta,311.55,34.0,1.14,14.9,20.547249,41.33618,29.824561,3.526361,0.00321,9.163235,2.215199,8.33530560361156e-05,-14.64000369921028,-9.392425284339252
4032,peta,311.65,34.1,1.14,14.9,20.547249,41.33618,29.912281,3.529293,0.003209,9.139296,2.212583,8.313529477428714e-05,-14.642619634618962,-9.395041219747934
4033,peta,311.85,33.25,1.14,14.9,20.547249,41.33618,29.166667,3.504018,0.003207,9.378947,2.238468,8.531527353244258e-05,-14.616735477714082,-9.369157062843053
4034,peta,311.95,33.16,1.14,14.9,20.547249,41.33618,29.087719,3.501325,0.003206,9.407419,2.241499,8.557426090256263e-05,-14.61370442529465,-9.36612601042362
4035,peta,312.15,33.0,1.14,14.9,20.547249,41.33618,28.947368,3.496508,0.003204,9.459091,2.246976,8.60442965054394e-05,-14.608226733543077,-9.36064831867205
4036,peta,312.55,32.266667,1.14,14.9,20.547249,41.33618,28.304094,3.47403,0.003199,9.686467,2.27073,8.811261389286188e-05,-14.584473273151529,-9.3368948582805
4037,peta,313.55,30.0,1.14,14.9,20.547249,41.33618,26.315789,3.401197,0.003189,10.451667,2.346761,9.50732278911055e-05,-14.508441558257475,-9.260863143386448
4038,peta,313.65,30.0,1.14,14.9,20.547249,41.33618,26.315789,3.401197,0.003188,10.455,2.34708,9.510354944361421e-05,-14.508122680703753,-9.260544265832726
4039,peta,313.75,30.0,1.14,14.9,20.547249,41.33618,26.315789,3.401197,0.003187,10.458333,2.347399,9.513387099612295e-05,-14.507803904800513,-9.260225489929484
4040,peta,314.35,29.0,1.14,14.9,20.547249,41.33618,25.438596,3.367296,0.003181,10.839655,2.383211,9.860255204604342e-05,-14.471991828741753,-9.224413413870726
4041,peta,288.45,89.0,1.11,19.76,26.532153,49.775459,80.18018,4.488636,0.003467,3.241011,1.175885,2.9481747711713143e-05,-15.679317622613592,-10.431739207742563
4042,peta,288.55,90.0,1.11,19.76,26.532153,49.775459,81.081081,4.49981,0.003466,3.206111,1.165059,2.9164279921308125e-05,-15.69014430275764,-10.442565887886612
4043,peta,288.95,88.0,1.11,19.76,26.532153,49.775459,79.279279,4.477337,0.003461,3.283523,1.188917,2.9868452036577026e-05,-15.66628616529877,-10.41870775042774
4044,peta,289.45,85.0,1.11,19.76,26.532153,49.775459,76.576577,4.442651,0.003455,3.405294,1.225331,3.097614131876573e-05,-15.629871699549653,-10.382293284678624
4045,peta,289.65,84.0,1.11,19.76,26.532153,49.775459,75.675676,4.430817,0.003452,3.448214,1.237856,3.136656315768584e-05,-15.61734651488503,-10.369768100014003
4046,peta,289.75,83.309091,1.11,19.76,26.532153,49.775459,75.053235,4.422554,0.003451,3.478012,1.246461,3.163761505717152e-05,-15.608742210236686,-10.361163795365657
4047,peta,289.95,82.090323,1.11,19.76,26.532153,49.775459,73.955246,4.407819,0.003449,3.532085,1.261888,3.212949040255811e-05,-15.593314660320145,-10.345736245449118
4048,peta,290.05,81.546774,1.11,19.76,26.532153,49.775459,73.465562,4.401167,0.003448,3.556854,1.268877,3.235480402384351e-05,-15.586326461403804,-10.338748046532777
4049,peta,290.15,80.839394,1.11,19.76,26.532153,49.775459,72.828283,4.392455,0.003446,3.589215,1.277934,3.264917520438017e-05,-15.57726937916609,-10.329690964295063
4050,peta,290.25,80.058228,1.11,19.76,26.532153,49.775459,72.12453,4.382752,0.003445,3.625486,1.287988,3.297911096280049e-05,-15.567214612925879,-10.319636198054852
4051,peta,290.35,80.0,1.11,19.76,26.532153,49.775459,72.072072,4.382027,0.003444,3.629375,1.28906,3.3014485390905535e-05,-15.566142556440173,-10.318564141569144
4052,peta,290.45,79.55,1.11,19.76,26.532153,49.775459,71.666667,4.376386,0.003443,3.651163,1.295046,3.321267728281212e-05,-15.560157323929605,-10.312578909058576
4053,peta,290.55,79.35,1.11,19.76,26.532153,49.775459,71.486486,4.373867,0.003442,3.661626,1.297907,3.330785285977273e-05,-15.557295782035654,-10.309717367164625
4054,peta,290.65,78.654545,1.11,19.76,26.532153,49.775459,70.859951,4.365064,0.003441,3.695273,1.307054,3.3613922386789315e-05,-15.548148634938514,-10.300570220067485
4055,peta,290.75,78.422222,1.11,19.76,26.532153,49.775459,70.650651,4.362103,0.003439,3.707495,1.310356,3.3725101764822345e-05,-15.544846553256862,-10.297268138385835
4056,peta,290.95,77.3,1.11,19.76,26.532153,49.775459,69.63964,4.347686,0.003437,3.763907,1.325457,3.423824981531712e-05,-15.529745538075048,-10.282167123204019
4057,peta,291.05,76.82381,1.11,19.76,26.532153,49.775459,69.210639,4.341514,0.003436,3.788539,1.33198,3.4462315228823916e-05,-15.523222558013757,-10.275644143142728
4058,peta,291.15,76.266667,1.11,19.76,26.532153,49.775459,68.708709,4.334232,0.003435,3.817526,1.339603,3.472599640252453e-05,-15.515600390509384,-10.268021975638355
4059,peta,291.25,76.0,1.11,19.76,26.532153,49.775459,68.468468,4.330733,0.003433,3.832237,1.343449,3.485981119012892e-05,-15.51175434899077,-10.264175934119743
4060,peta,291.35,75.114286,1.11,19.76,26.532153,49.775459,67.670528,4.319008,0.003432,3.878756,1.355515,3.528297262953495e-05,-15.499688487039462,-10.252110072168435
4061,peta,291.45,74.985714,1.11,19.76,26.532153,49.775459,67.554698,4.317297,0.003431,3.88674,1.357571,3.535560044944456e-05,-15.497632164485482,-10.250053749614455
4062,peta,291.55,74.088889,1.11,19.76,26.532153,49.775459,66.746747,4.305264,0.00343,3.935138,1.369946,3.5795847744127784e-05,-15.485257070956305,-10.237678656085276
4063,peta,291.65,73.955,1.11,19.76,26.532153,49.775459,66.626126,4.303445,0.003429,3.943614,1.372098,3.587295296803252e-05,-15.483105360508038,-10.235526945637009
4064,peta,291.75,72.991304,1.11,19.76,26.532153,49.775459,65.757932,4.290336,0.003428,3.997051,1.385557,3.6359041939106974e-05,-15.469646053182663,-10.222067638311634
4065,peta,291.85,72.45,1.11,19.76,26.532153,49.775459,65.27027,4.282877,0.003426,4.028295,1.393343,3.6643250930315644e-05,-15.461859710701242,-10.214281295830213
4066,peta,291.95,71.231111,1.11,19.76,26.532153,49.775459,64.172172,4.265925,0.003425,4.09863,1.410653,3.7283051453130224e-05,-15.444550134084091,-10.196971719213064
4067,peta,292.05,70.742188,1.11,19.76,26.532153,49.775459,63.7317,4.259024,0.003424,4.128371,1.417883,3.75535857478976e-05,-15.437320106563847,-10.189741691692818
4068,peta,292.15,70.325806,1.11,19.76,26.532153,49.775459,63.356582,4.253131,0.003423,4.154236,1.424129,3.778886614718861e-05,-15.431074459967734,-10.183496045096707
4069,peta,292.25,70.062651,1.11,19.76,26.532153,49.775459,63.119505,4.249389,0.003422,4.171267,1.42822,3.794378428818538e-05,-15.426983269280784,-10.179404854409755
4070,peta,292.35,69.733333,1.11,19.76,26.532153,49.775459,62.822823,4.244677,0.003421,4.1924,1.433273,3.813601972499547e-05,-15.421929737705215,-10.174351322834186
4071,peta,292.45,69.1625,1.11,19.76,26.532153,49.775459,62.308559,4.236455,0.003419,4.228447,1.441835,3.84639278417197e-05,-15.413368109919544,-10.165789695048515
4072,peta,292.55,69.052381,1.11,19.76,26.532153,49.775459,62.209352,4.234865,0.003418,4.236639,1.44377,3.853844020133355e-05,-15.41143278287014,-10.163854367999111
4073,peta,292.65,68.139623,1.11,19.76,26.532153,49.775459,61.387047,4.221523,0.003417,4.294858,1.457418,3.906802804740294e-05,-15.397784537337897,-10.150206122466868
4074,peta,292.75,67.795,1.11,19.76,26.532153,49.775459,61.076577,4.216459,0.003416,4.318165,1.462831,3.928004054987424e-05,-15.392372457020796,-10.144794042149767
4075,peta,292.85,66.8,1.11,19.76,26.532153,49.775459,60.18018,4.201703,0.003415,4.383982,1.477957,3.9878742449909976e-05,-15.37724556159116,-10.12966714672013
4076,peta,292.95,66.016149,1.11,19.76,26.532153,49.775459,59.474008,4.189897,0.003414,4.437551,1.490103,4.036602683730079e-05,-15.365100461508446,-10.117522046637418
4077,peta,293.05,65.635714,1.11,19.76,26.532153,49.775459,59.131274,4.184117,0.003412,4.464795,1.496223,4.0613853744388464e-05,-15.358979739200462,-10.111401324329433
4078,peta,293.15,65.276786,1.11,19.76,26.532153,49.775459,58.807915,4.178634,0.003411,4.490877,1.502048,4.0851106477266985e-05,-15.353155065549315,-10.105576650678286
4079,peta,293.25,64.762281,1.11,19.76,26.532153,49.775459,58.344397,4.170719,0.00341,4.528099,1.510302,4.1189694692116123e-05,-15.344900876599388,-10.09732246172836
4080,peta,293.35,64.488679,1.11,19.76,26.532153,49.775459,58.097909,4.166489,0.003409,4.54886,1.514877,4.1378553102790256e-05,-15.340326267229035,-10.092747852358006
4081,peta,293.45,64.1,1.11,19.76,26.532153,49.775459,57.747748,4.160443,0.003408,4.578003,1.521263,4.164364859759059e-05,-15.333940110506632,-10.086361695635603
4082,peta,293.55,63.37037,1.11,19.76,26.532153,49.775459,57.090424,4.148984,0.003407,4.632291,1.533052,4.2137477210261175e-05,-15.322151433117485,-10.074573018246456
4083,peta,293.65,63.209375,1.11,19.76,26.532153,49.775459,56.945383,4.146443,0.003405,4.645672,1.535936,4.22591928532133e-05,-15.319267060375145,-10.071688645504118
4084,peta,293.75,62.908,1.11,19.76,26.532153,49.775459,56.673874,4.141671,0.003404,4.669517,1.541056,4.24761050237067e-05,-15.31414728975446,-10.066568874883432
4085,peta,293.85,62.4,1.11,19.76,26.532153,49.775459,56.216216,4.13356,0.003403,4.709135,1.549504,4.283648175331095e-05,-15.305698855901072,-10.058120441030045
4086,peta,293.95,61.881065,1.11,19.76,26.532153,49.775459,55.748707,4.125211,0.003402,4.750241,1.558195,4.321040867641604e-05,-15.297007565023295,-10.049429150152267
4087,peta,294.05,61.369375,1.11,19.76,26.532153,49.775459,55.287725,4.116905,0.003401,4.791478,1.566839,4.358551402156413e-05,-15.288364124898479,-10.040785710027452
4088,peta,294.15,61.130435,1.11,19.76,26.532153,49.775459,55.072464,4.113009,0.0034,4.811842,1.57108,4.377075676187138e-05,-15.284123032271534,-10.036544617400505
4089,peta,294.25,60.9,1.11,19.76,26.532153,49.775459,54.864865,4.109233,0.003398,4.831691,1.575197,4.395131441227669e-05,-15.280006442159817,-10.032428027288788
4090,peta,294.35,60.2,1.11,19.76,26.532153,49.775459,54.234234,4.097667,0.003397,4.889535,1.587097,4.447748661599522e-05,-15.268105830424854,-10.020527415553827
4091,peta,294.45,60.047059,1.11,19.76,26.532153,49.775459,54.096449,4.095126,0.003396,4.903654,1.589981,4.4605920514078364e-05,-15.265222375666951,-10.017643960795922
4092,peta,294.55,59.971429,1.11,19.76,26.532153,49.775459,54.028314,4.093868,0.003395,4.911505,1.591581,4.46773410624155e-05,-15.263622511094134,-10.016044096223105
4093,peta,294.65,59.405882,1.11,19.76,26.532153,49.775459,53.518813,4.084389,0.003394,4.959947,1.601395,4.511798400718463e-05,-15.253808047335541,-10.006229632464512
4094,peta,294.75,59.25,1.11,19.76,26.532153,49.775459,53.378378,4.081763,0.003393,4.974684,1.604362,4.5252038490868505e-05,-15.250841254182111,-10.003262839311082
4095,peta,294.85,59.1,1.11,19.76,26.532153,49.775459,53.243243,4.079229,0.003392,4.989002,1.607236,4.53822830314589e-05,-15.24796718554989,-10.000388770678862
4096,peta,294.95,58.7,1.11,19.76,26.532153,49.775459,52.882883,4.072437,0.00339,5.024702,1.614366,4.5707028513364265e-05,-15.240836889969318,-9.993258475098289
4097,peta,295.05,58.052459,1.11,19.76,26.532153,49.775459,52.299513,4.061343,0.003389,5.082472,1.625798,4.623253289425249e-05,-15.229405247362365,-9.981826832491336
4098,peta,295.15,57.438384,1.11,19.76,26.532153,49.775459,51.746292,4.050698,0.003388,5.13855,1.636771,4.6742642809815224e-05,-15.218432102537125,-9.970853687666096
4099,peta,295.25,57.022449,1.11,19.76,26.532153,49.775459,51.371576,4.04344,0.003387,5.177785,1.644377,4.709954694264828e-05,-15.210825590911247,-9.96324717604022
4100,peta,295.35,56.766667,1.11,19.76,26.532153,49.775459,51.141141,4.038949,0.003386,5.202877,1.649212,4.73277946728056e-05,-15.205991224703629,-9.958412809832602
4101,peta,295.45,56.45,1.11,19.76,26.532153,49.775459,50.855856,4.033355,0.003385,5.233835,1.655144,4.76094031286234e-05,-15.200058686388338,-9.95248027151731
4102,peta,295.55,56.2,1.11,19.76,26.532153,49.775459,50.630631,4.028917,0.003384,5.258897,1.659921,4.783737461185148e-05,-15.195281743213616,-9.94770332834259
4103,peta,295.65,56.55,1.11,19.76,26.532153,49.775459,50.945946,4.035106,0.003382,5.228117,1.654051,4.7557384611163825e-05,-15.201151893879642,-9.953573479008613
4104,peta,295.75,55.563158,1.11,19.76,26.532153,49.775459,50.056899,4.017519,0.003381,5.322772,1.671994,4.8418409665206146e-05,-15.18320886644954,-9.935630451578513
4105,peta,295.85,55.5,1.11,19.76,26.532153,49.775459,50.0,4.016381,0.00338,5.330631,1.67347,4.848989897138447e-05,-15.181733465214036,-9.934155050343008
4106,peta,295.95,55.49,1.11,19.76,26.532153,49.775459,49.990991,4.0162,0.003379,5.333393,1.673988,4.8515030446694894e-05,-15.181215316785426,-9.933636901914397
4107,peta,296.05,54.56,1.11,19.76,26.532153,49.775459,49.153153,3.999252,0.003378,5.426136,1.691227,4.935866360084974e-05,-15.163975668141772,-9.916397253270743
4108,peta,296.15,54.38125,1.11,19.76,26.532153,49.775459,48.992117,3.99601,0.003377,5.445811,1.694847,4.953763167705088e-05,-15.160356356193574,-9.912777941322545
4109,peta,296.25,54.4125,1.11,19.76,26.532153,49.775459,49.02027,3.996588,0.003376,5.444521,1.69461,4.952589899770981e-05,-15.160593228013425,-9.913014813142397
4110,peta,296.35,54.05,1.11,19.76,26.532153,49.775459,48.693694,3.989901,0.003374,5.482886,1.701632,4.987488669358274e-05,-15.15357136943572,-9.905992954564692
4111,peta,296.45,53.441667,1.11,19.76,26.532153,49.775459,48.145646,3.978584,0.003373,5.54717,1.713288,5.0459639897898543e-05,-15.14191516603512,-9.894336751164094
4112,peta,296.55,53.361111,1.11,19.76,26.532153,49.775459,48.073073,3.977075,0.003372,5.557418,1.715134,5.055286271941883e-05,-15.140069397529812,-9.892490982658785
4113,peta,296.65,53.033333,1.11,19.76,26.532153,49.775459,47.777778,3.970918,0.003371,5.593652,1.721632,5.088246227167981e-05,-15.133570661269975,-9.885992246398946
4114,peta,296.75,52.465217,1.11,19.76,26.532153,49.775459,47.265962,3.960146,0.00337,5.656128,1.73274,5.145077760927194e-05,-15.122463396786621,-9.874884981915592
4115,peta,296.85,52.416,1.11,19.76,26.532153,49.775459,47.221622,3.959208,0.003369,5.663347,1.734015,5.151644266377549e-05,-15.12118794109827,-9.873609526227241
4116,peta,296.95,51.776923,1.11,19.76,26.532153,49.775459,46.645877,3.946942,0.003368,5.735181,1.746619,5.216987315448848e-05,-15.108583787191948,-9.86100537232092
4117,peta,297.05,51.279545,1.11,19.76,26.532153,49.775459,46.197789,3.937279,0.003366,5.792758,1.756609,5.269362572961556e-05,-15.098594478500736,-9.851016063629707
4118,peta,297.15,50.845161,1.11,19.76,26.532153,49.775459,45.806452,3.928783,0.003365,5.844214,1.765452,5.316169218915917e-05,-15.089750907496148,-9.84217249262512
4119,peta,297.25,50.448101,1.11,19.76,26.532153,49.775459,45.44874,3.920943,0.003364,5.892194,1.773628,5.359814128514971e-05,-15.081574582875689,-9.83399616800466
4120,peta,297.45,49.6,1.11,19.76,26.532153,49.775459,44.684685,3.903991,0.003362,5.996976,1.791255,5.455128504266181e-05,-15.063947703681318,-9.81636928881029
4121,peta,297.55,49.4,1.11,19.76,26.532153,49.775459,44.504505,3.89995,0.003361,6.023279,1.795632,5.479055434597749e-05,-15.059571159687366,-9.811992744816338
4122,peta,297.65,49.05,1.11,19.76,26.532153,49.775459,44.189189,3.892838,0.00336,6.068298,1.803078,5.5200061799521894e-05,-15.052124899996324,-9.804546485125295
4123,peta,297.75,48.98,1.11,19.76,26.532153,49.775459,44.126126,3.891412,0.003359,6.079012,1.804842,5.5297523026578423e-05,-15.050360856872963,-9.802782442001934
4124,peta,297.95,48.55,1.11,19.76,26.532153,49.775459,43.738739,3.882594,0.003356,6.136972,1.814331,5.582475738398218e-05,-15.040871521128697,-9.793293106257668
4125,peta,298.05,48.127273,1.11,19.76,26.532153,49.775459,43.357903,3.873846,0.003355,6.192954,1.823412,5.633399626792892e-05,-15.031790778579838,-9.784212363708809
