,compound,T,Nu,rho,w_mass,w_vol,w,V,ln_Nu,T_1,D,ln_D,D_comp,ln_D_comp,D_but,ln_D_but
2114,ocm,295.25,36.190179,1.51,14.92,27.252625,49.74658,23.967006,1.55859,0.003387,8.158291,0.911599,5.6087898908664445e-12,-11.251130828656272,2.0074964100209013e-11,-10.697345222691625
2115,ocm,295.35,35.9,1.51,14.92,27.252625,49.74658,23.774834,1.555094,0.003386,8.227019,0.915243,5.656040660040072e-12,-11.247487477151827,2.0244083912739788e-11,-10.693701871187182
2116,ocm,295.45,35.85,1.51,14.92,27.252625,49.74658,23.741722,1.554489,0.003385,8.241283,0.915995,5.66584684147922e-12,-11.246735169455443,2.027918216818908e-11,-10.692949563490796
2117,ocm,295.55,35.7,1.51,14.92,27.252625,49.74658,23.642384,1.552667,0.003384,8.278711,0.917963,5.691578678952983e-12,-11.244767256194596,2.0371281484364108e-11,-10.690981650229949
2118,ocm,295.65,35.55,1.51,14.92,27.252625,49.74658,23.543046,1.550839,0.003382,8.316456,0.919938,5.7175276627345425e-12,-11.24279172549797,2.046415800995834e-11,-10.689006119533323
2119,ocm,295.75,35.423529,1.51,14.92,27.252625,49.74658,23.459291,1.54929,0.003381,8.34897,0.921633,5.739881477698184e-12,-11.241097075217548,2.0544166718009353e-11,-10.687311469252903
2120,ocm,295.85,35.315789,1.51,14.92,27.252625,49.74658,23.38794,1.547968,0.00338,8.377273,0.923103,5.759339188298921e-12,-11.239627343545328,2.0613809697935938e-11,-10.685841737580683
2121,ocm,295.95,35.2,1.51,14.92,27.252625,49.74658,23.311258,1.546543,0.003379,8.40767,0.924676,5.780237418323507e-12,-11.238054322937566,2.068860858070112e-11,-10.684268716972921
2122,ocm,296.05,34.933333,1.51,14.92,27.252625,49.74658,23.134658,1.54324,0.003378,8.474714,0.928125,5.826329445763992e-12,-11.234604962133304,2.0853581028266035e-11,-10.680819356168657
2123,ocm,296.15,34.9,1.51,14.92,27.252625,49.74658,23.112583,1.542825,0.003377,8.485673,0.928686,5.8338640764518735e-12,-11.234043693749525,2.088054895602063e-11,-10.68025808778488
2124,ocm,296.25,34.646154,1.51,14.92,27.252625,49.74658,22.944473,1.539653,0.003376,8.550733,0.932003,5.878592060745382e-12,-11.230726676214084,2.104063922440973e-11,-10.676941070249438
2125,ocm,296.35,34.6,1.51,14.92,27.252625,49.74658,22.913907,1.539073,0.003374,8.565029,0.932729,5.88842067662871e-12,-11.230001170985048,2.1075817777154922e-11,-10.676215565020401
2126,ocm,296.45,34.2,1.51,14.92,27.252625,49.74658,22.649007,1.534025,0.003373,8.668129,0.937925,5.9593013152907844e-12,-11.22480465514246,2.1329513548297673e-11,-10.671019049177815
2127,ocm,296.55,34.1,1.51,14.92,27.252625,49.74658,22.582781,1.532754,0.003372,8.696481,0.939344,5.97879338869608e-12,-11.223386454390452,2.139927951947216e-11,-10.669600848425807
2128,ocm,296.65,34.07,1.51,14.92,27.252625,49.74658,22.562914,1.532316,0.003371,8.707074,0.939872,5.9860758475529145e-12,-11.222857784661713,2.1425344874558876e-11,-10.669072178697068
2129,ocm,296.75,33.815385,1.51,14.92,27.252625,49.74658,22.394294,1.529114,0.00337,8.775591,0.943276,6.0331814556516004e-12,-11.219453612524951,2.159394512700184e-11,-10.665668006560304
2130,ocm,296.85,33.772727,1.51,14.92,27.252625,49.74658,22.366045,1.528565,0.003369,8.789637,0.943971,6.0428375614829915e-12,-11.218759079936511,2.162850623228208e-11,-10.664973473971864
2131,ocm,296.95,33.285714,1.51,14.92,27.252625,49.74658,22.043519,1.522256,0.003368,8.921245,0.950425,6.133317519969746e-12,-11.21230455143818,2.1952351830664697e-11,-10.658518945473535
2132,ocm,297.05,33.244444,1.51,14.92,27.252625,49.74658,22.016188,1.521718,0.003366,8.935328,0.95111,6.1429994862447915e-12,-11.211619521001625,2.1987005495567973e-11,-10.65783391503698
2133,ocm,297.15,32.9,1.51,14.92,27.252625,49.74658,21.788079,1.517196,0.003365,9.031915,0.95578,6.2094027958688506e-12,-11.206950167123054,2.2224676023930758e-11,-10.653164561158409
2134,ocm,297.25,32.75122,1.51,14.92,27.252625,49.74658,21.689549,1.515217,0.003364,9.075998,0.957894,6.239709591144289e-12,-11.20483562280131,2.2333150015466356e-11,-10.651050016836663
2135,ocm,297.35,32.518182,1.51,14.92,27.252625,49.74658,21.53522,1.512121,0.003363,9.144115,0.961142,6.28653997715088e-12,-11.201588318351018,2.250076519381564e-11,-10.64780271238637
2136,ocm,297.45,32.281818,1.51,14.92,27.252625,49.74658,21.378688,1.508955,0.003362,9.214165,0.964456,6.3346990153670915e-12,-11.198274015203674,2.267313588020298e-11,-10.644488409239028
2137,ocm,297.55,32.0,1.51,14.92,27.252625,49.74658,21.192053,1.50515,0.003361,9.298437,0.96841,6.3926359459515985e-12,-11.1943200274864,2.2880503569881335e-11,-10.640534421521755
2138,ocm,297.65,32.0,1.51,14.92,27.252625,49.74658,21.192053,1.505149,0.00336,9.301562,0.968556,6.394784370063831e-12,-11.194174095199442,2.2888193203075715e-11,-10.640388489234796
2139,ocm,297.75,31.853333,1.51,14.92,27.252625,49.74658,21.094923,1.503154,0.003359,9.34753,0.970697,6.426387135488588e-12,-11.19203311542594,2.3001305727116314e-11,-10.638247509461294
2140,ocm,297.85,31.533333,1.51,14.92,27.252625,49.74658,20.883002,1.498757,0.003357,9.44556,0.975228,6.493782277478426e-12,-11.187502276423723,2.3242526218933576e-11,-10.633716670459078
2141,ocm,297.95,31.55,1.51,14.92,27.252625,49.74658,20.89404,1.498998,0.003356,9.44374,0.975144,6.492530857585326e-12,-11.187585977586656,2.323804714057317e-11,-10.63380037162201
2142,ocm,298.05,31.365517,1.51,14.92,27.252625,49.74658,20.771866,1.496448,0.003355,9.502474,0.977837,6.532909951027064e-12,-11.184893328040339,2.338257187175661e-11,-10.631107722075692
2143,ocm,298.15,31.28,1.51,14.92,27.252625,49.74658,20.715232,1.495262,0.003354,9.53165,0.979168,6.55296827685422e-12,-11.18356193447336,2.3454364571915725e-11,-10.629776328508715
2144,ocm,298.25,31.05,1.51,14.92,27.252625,49.74658,20.562914,1.492061,0.003353,9.605475,0.982519,6.603722939503752e-12,-11.180211155937528,2.3636025509556975e-11,-10.626425549972883
2145,ocm,298.35,30.744,1.51,14.92,27.252625,49.74658,20.360265,1.487742,0.003352,9.704333,0.986966,6.671687055789195e-12,-11.175764333043483,2.3879282472481276e-11,-10.621978727078838
2146,ocm,298.45,30.733333,1.51,14.92,27.252625,49.74658,20.353201,1.487599,0.003351,9.710954,0.987262,6.6762396520668445e-12,-11.17546808216323,2.3895577111541547e-11,-10.621682476198584
2147,ocm,298.55,30.464286,1.51,14.92,27.252625,49.74658,20.175024,1.48379,0.00335,9.8,0.991226,6.737457952776767e-12,-11.171503932147916,2.411468947141596e-11,-10.617718326183269
2148,ocm,298.65,30.413793,1.51,14.92,27.252625,49.74658,20.141585,1.483066,0.003348,9.819558,0.992092,6.750903958541358e-12,-11.170638070439889,2.4162815375268218e-11,-10.616852464475244
2149,ocm,298.75,30.1,1.51,14.92,27.252625,49.74658,19.933775,1.478562,0.003347,9.925249,0.996741,6.8235662833737174e-12,-11.165988585404957,2.442288815225399e-11,-10.612202979440312
2150,ocm,298.85,29.719554,1.51,14.92,27.252625,49.74658,19.681824,1.47304,0.003346,10.055669,1.002411,6.913229407855192e-12,-11.16031903129744,2.474381014079368e-11,-10.606533425332794
2151,ocm,298.95,29.533333,1.51,14.92,27.252625,49.74658,19.558499,1.470312,0.003345,10.12246,1.005286,6.959148304484694e-12,-11.157443908276784,2.490816291907471e-11,-10.603658302312137
2152,ocm,299.05,29.518421,1.51,14.92,27.252625,49.74658,19.548623,1.470092,0.003344,10.130962,1.005651,6.964992939301305e-12,-11.157079319501904,2.492908201863188e-11,-10.603293713537258
2153,ocm,299.15,29.327692,1.51,14.92,27.252625,49.74658,19.422313,1.467277,0.003343,10.200257,1.008611,7.012633091479371e-12,-11.154118883262116,2.5099595509654353e-11,-10.600333277297471
2154,ocm,299.25,29.173301,1.51,14.92,27.252625,49.74658,19.320067,1.464983,0.003342,10.257667,1.011049,7.0521019540266055e-12,-11.151681417621852,2.5240862345126666e-11,-10.597895811657207
2155,ocm,299.35,29.0,1.51,14.92,27.252625,49.74658,19.205298,1.462398,0.003341,10.322414,1.013781,7.096615260658545e-12,-11.148948739184561,2.5400184239867805e-11,-10.595163133219915
2156,ocm,299.45,28.933333,1.51,14.92,27.252625,49.74658,19.161148,1.461398,0.003339,10.349654,1.014926,7.115343127965564e-12,-11.147804151800518,2.546721496684763e-11,-10.59401854583587
2157,ocm,299.55,28.8,1.51,14.92,27.252625,49.74658,19.072848,1.459392,0.003338,10.401042,1.017077,7.1506715868847484e-12,-11.145653167600155,2.5593662481965508e-11,-10.591867561635508
2158,ocm,299.65,28.8,1.51,14.92,27.252625,49.74658,19.072848,1.459392,0.003337,10.404514,1.017222,7.1530587247872295e-12,-11.145508209494036,2.5602206518848152e-11,-10.591722603529389
2159,ocm,299.75,28.523077,1.51,14.92,27.252625,49.74658,18.889455,1.455183,0.003336,10.509035,1.021563,7.2249161913864945e-12,-11.14116718633328,2.5859398549639193e-11,-10.587381580368636
2160,ocm,299.85,28.568182,1.51,14.92,27.252625,49.74658,18.919326,1.455882,0.003335,10.495943,1.021021,7.215915609087593e-12,-11.141708554557287,2.5827183692237303e-11,-10.58792294859264
2161,ocm,299.95,28.5,1.51,14.92,27.252625,49.74658,18.874172,1.454843,0.003334,10.524561,1.022204,7.23559087679462e-12,-11.140525997502344,2.589760535191184e-11,-10.586740391537699
2162,ocm,300.05,28.366667,1.51,14.92,27.252625,49.74658,18.785872,1.452808,0.003333,10.577556,1.024385,7.272024223368864e-12,-11.138344683133461,2.602800747763943e-11,-10.584559077168816
2163,ocm,300.15,28.2,1.51,14.92,27.252625,49.74658,18.675497,1.450249,0.003332,10.643617,1.027089,7.31744110396559e-12,-11.135640764394777,2.6190563441628647e-11,-10.58185515843013
2164,ocm,300.25,28.046154,1.51,14.92,27.252625,49.74658,18.573612,1.447872,0.003331,10.705568,1.02961,7.360031921076278e-12,-11.133120302086791,2.634300436759165e-11,-10.579334696122146
2165,ocm,300.35,28.028571,1.51,14.92,27.252625,49.74658,18.561968,1.447599,0.003329,10.715851,1.030027,7.367101885965311e-12,-11.132703323873018,2.6368309164900644e-11,-10.578917717908373
2166,ocm,300.45,27.7,1.51,14.92,27.252625,49.74658,18.344371,1.44248,0.003328,10.84657,1.035292,7.456970680382819e-12,-11.127437564482499,2.6689967286663843e-11,-10.573651958517853
2167,ocm,300.55,27.7,1.51,14.92,27.252625,49.74658,18.344371,1.44248,0.003327,10.850181,1.035437,7.459452614375292e-12,-11.127293040527121,2.669885061742992e-11,-10.573507434562476
2168,ocm,300.65,27.4875,1.51,14.92,27.252625,49.74658,18.203642,1.439134,0.003326,10.937699,1.038926,7.519621172889023e-12,-11.123804037954637,2.6914205743157026e-11,-10.570018431989991
2169,ocm,300.75,27.39375,1.51,14.92,27.252625,49.74658,18.141556,1.437646,0.003325,10.978782,1.040554,7.547865354738891e-12,-11.12217585575346,2.7015297234852806e-11,-10.568390249788814
2170,ocm,300.85,27.178049,1.51,14.92,27.252625,49.74658,17.998708,1.434217,0.003324,11.069595,1.044132,7.610299257793303e-12,-11.118598265246122,2.723876047502414e-11,-10.564812659281476
2171,ocm,300.95,26.946512,1.51,14.92,27.252625,49.74658,17.845372,1.430501,0.003323,11.168422,1.047992,7.678241833472233e-12,-11.114738213488664,2.7481940339873654e-11,-10.560952607524019
2172,ocm,301.05,26.643353,1.51,14.92,27.252625,49.74658,17.644604,1.425585,0.003322,11.299254,1.05305,7.7681883836525e-12,-11.10968025104692,2.7803876764831727e-11,-10.555894645082272
2173,ocm,301.15,26.507826,1.51,14.92,27.252625,49.74658,17.554852,1.423372,0.003321,11.360796,1.055409,7.810498486286443e-12,-11.107321247437055,2.7955312958374247e-11,-10.553535641472408
2174,ocm,301.25,26.4,1.51,14.92,27.252625,49.74658,17.483444,1.421602,0.00332,11.410985,1.057323,7.84500319770212e-12,-11.105406875054214,2.80788121188769e-11,-10.55162126908957
2175,ocm,301.35,26.3,1.51,14.92,27.252625,49.74658,17.417219,1.419956,0.003318,11.458175,1.059115,7.877446159350852e-12,-11.103614556453136,2.819493187074412e-11,-10.54982895048849
2176,ocm,301.45,26.2,1.51,14.92,27.252625,49.74658,17.350993,1.418301,0.003317,11.505725,1.060914,7.910136777195377e-12,-11.101816006885683,2.8311938032930934e-11,-10.548030400921036
2177,ocm,301.55,26.15,1.51,14.92,27.252625,49.74658,17.317881,1.417471,0.003316,11.531549,1.061888,7.927890368417224e-12,-11.10084236416363,2.8375481633843625e-11,-10.547056758198984
2178,ocm,301.65,26.054545,1.51,14.92,27.252625,49.74658,17.254666,1.415872,0.003315,11.577634,1.06362,7.959574143616856e-12,-11.099110167441319,2.8488884107829583e-11,-10.545324561476674
2179,ocm,301.75,26.007692,1.51,14.92,27.252625,49.74658,17.223637,1.415101,0.003314,11.602337,1.064545,7.976556792401776e-12,-11.098184538318794,2.8549668353864354e-11,-10.544398932354149
2180,ocm,301.85,25.9,1.51,14.92,27.252625,49.74658,17.152318,1.4133,0.003313,11.65444,1.066491,8.012377677563121e-12,-11.096238587659068,2.8677878359523992e-11,-10.542452981694423
2181,ocm,301.95,25.8,1.51,14.92,27.252625,49.74658,17.086093,1.411618,0.003312,11.703488,1.068315,8.046098117072724e-12,-11.094414675786203,2.8798570456352382e-11,-10.540629069821557
2182,ocm,302.05,25.586957,1.51,14.92,27.252625,49.74658,16.945004,1.408013,0.003311,11.804843,1.07206,8.115778714603216e-12,-11.090669802981337,2.9047971043845178e-11,-10.536884197016692
2183,ocm,302.15,25.575,1.51,14.92,27.252625,49.74658,16.937086,1.407814,0.00331,11.814272,1.072407,8.122261214610331e-12,-11.090323047567031,2.9071173188595578e-11,-10.536537441602384
2184,ocm,302.25,25.366667,1.51,14.92,27.252625,49.74658,16.799117,1.404263,0.003309,11.915243,1.076103,8.19167847850294e-12,-11.0866271019923,2.931963125311465e-11,-10.532841496027656
2185,ocm,302.35,25.244444,1.51,14.92,27.252625,49.74658,16.718175,1.402161,0.003307,11.976893,1.078344,8.234062501310871e-12,-11.084385840778975,2.9471332021524115e-11,-10.530600234814328
2186,ocm,302.45,25.221739,1.51,14.92,27.252625,49.74658,16.703138,1.401771,0.003306,11.991639,1.078879,8.244200738039264e-12,-11.08385144212798,2.950761876827734e-11,-10.530065836163333
2187,ocm,302.55,24.893333,1.51,14.92,27.252625,49.74658,16.485651,1.396081,0.003305,12.153856,1.084714,8.355724355996251e-12,-11.078015895240835,2.990678377006457e-11,-10.524230289276188
2188,ocm,302.65,24.85,1.51,14.92,27.252625,49.74658,16.456954,1.395325,0.003304,12.179074,1.085614,8.373061505900065e-12,-11.077115718588088,2.9968836845450015e-11,-10.523330112623443
2189,ocm,302.75,24.573171,1.51,14.92,27.252625,49.74658,16.273623,1.390452,0.003303,12.320347,1.090623,8.47018595985061e-12,-11.072107054787306,3.031646440223987e-11,-10.518321448822661
2190,ocm,302.85,24.47907,1.51,14.92,27.252625,49.74658,16.211304,1.388788,0.003302,12.371794,1.092433,8.505555054370924e-12,-11.070297339995582,3.044305736018049e-11,-10.516511734030935
2191,ocm,302.95,24.230189,1.51,14.92,27.252625,49.74658,16.046483,1.38435,0.003301,12.502998,1.097014,8.595757430385339e-12,-11.065715848663556,3.076590943620347e-11,-10.51193024269891
2192,ocm,303.05,24.028938,1.51,14.92,27.252625,49.74658,15.913204,1.380732,0.0033,12.611876,1.10078,8.670611106823888e-12,-11.06195029226214,3.1033825492342346e-11,-10.508164686297494
2193,ocm,303.15,23.908065,1.51,14.92,27.252625,49.74658,15.833155,1.378544,0.003299,12.679822,1.103113,8.717323057285232e-12,-11.059616859096755,3.120101676654024e-11,-10.50583125313211
2194,ocm,303.25,23.88,1.51,14.92,27.252625,49.74658,15.81457,1.378033,0.003298,12.698911,1.103766,8.73044706244412e-12,-11.05896351668603,3.1247990166781995e-11,-10.505177910721383
2195,ocm,303.35,23.833333,1.51,14.92,27.252625,49.74658,15.783664,1.377184,0.003297,12.727972,1.104759,8.750426363897868e-12,-11.05797078549461,3.1319500023138785e-11,-10.504185179529964
2196,ocm,303.45,23.8,1.51,14.92,27.252625,49.74658,15.761589,1.376577,0.003295,12.75,1.10551,8.765570377913802e-12,-11.057219818997334,3.1373703433075395e-11,-10.503434213032689
2197,ocm,303.55,23.6,1.51,14.92,27.252625,49.74658,15.629139,1.372912,0.003294,12.862288,1.109318,8.842767990082203e-12,-11.053411769528447,3.165000889700909e-11,-10.499626163563802
2198,ocm,303.65,23.561538,1.51,14.92,27.252625,49.74658,15.603668,1.372203,0.003293,12.887529,1.11017,8.86012085193808e-12,-11.052560354301225,3.1712118208566645e-11,-10.498774748336578
2199,ocm,303.75,23.511765,1.51,14.92,27.252625,49.74658,15.570705,1.371276,0.003292,12.919064,1.111231,8.881801247550872e-12,-11.051498949475526,3.178971661607944e-11,-10.49771334351088
2200,ocm,303.85,23.444444,1.51,14.92,27.252625,49.74658,15.526122,1.370028,0.003291,12.960427,1.112619,8.910237891788537e-12,-11.05011070070927,3.189149696858135e-11,-10.496325094744623
2201,ocm,303.95,23.266667,1.51,14.92,27.252625,49.74658,15.408389,1.366733,0.00329,13.063754,1.116068,8.981274492487725e-12,-11.046662030172332,3.21457509585836e-11,-10.492876424207685
2202,ocm,304.05,23.2,1.51,14.92,27.252625,49.74658,15.364238,1.365488,0.003289,13.105603,1.117457,9.010046225167992e-12,-11.045272980909518,3.224873065864292e-11,-10.491487374944873
2203,ocm,304.15,23.04,1.51,14.92,27.252625,49.74658,15.258278,1.36248,0.003288,13.200955,1.120605,9.075599912998648e-12,-11.04212465771954,3.248336022320902e-11,-10.488339051754895
2204,ocm,304.25,23.0,1.51,14.92,27.252625,49.74658,15.231788,1.361728,0.003287,13.228261,1.121503,9.09437267682958e-12,-11.041227252882798,3.2550551643693743e-11,-10.487441646918153
2205,ocm,304.35,22.994118,1.51,14.92,27.252625,49.74658,15.227892,1.361615,0.003286,13.235994,1.121757,9.099688935173415e-12,-11.040973453398324,3.2569579579750625e-11,-10.48718784743368
2206,ocm,304.45,22.85,1.51,14.92,27.252625,49.74658,15.13245,1.358885,0.003285,13.323851,1.12463,9.16009062189336e-12,-11.038100229782636,3.2785769117260236e-11,-10.48431462381799
2207,ocm,304.55,22.66875,1.51,14.92,27.252625,49.74658,15.012417,1.355425,0.003284,13.434795,1.128231,9.236363729003795e-12,-11.034498972854378,3.305876559543939e-11,-10.480713366889733
2208,ocm,304.65,22.6,1.51,14.92,27.252625,49.74658,14.966887,1.354103,0.003282,13.480088,1.129693,9.267503090860454e-12,-11.033037260454222,3.3170219506806935e-11,-10.479251654489575
2209,ocm,304.75,22.51875,1.51,14.92,27.252625,49.74658,14.913079,1.352525,0.003281,13.533167,1.131399,9.303994201500428e-12,-11.031330568943533,3.330082838150684e-11,-10.477544962978886
2210,ocm,304.85,22.35,1.51,14.92,27.252625,49.74658,14.801325,1.349276,0.00328,13.639821,1.134809,9.377318523339116e-12,-11.027921331877325,3.356327057620927e-11,-10.474135725912678
