,compound,x,Temperature,rho,w_mass,w_vol,Viscosity,Kin_viscosity,E
103,butanol,100.0,23.80000000000001,0.82668,100.0,100.0,2.8899999999999983,3.495911356268445,19660.651840746672
104,butanol,100.0,23.899999999999977,0.82668,100.0,100.0,2.8899999999999983,3.495911356268445,19660.651840746672
105,butanol,100.0,24.0,0.82668,100.0,100.0,2.8888888888888884,3.4945672919253985,19660.651840746672
106,butanol,100.0,24.100000000000023,0.82668,100.0,100.0,2.885,3.48986306672473,19660.651840746672
107,butanol,100.0,24.19999999999999,0.82668,100.0,100.0,2.879999999999999,3.483814777181012,19660.651840746672
108,butanol,100.0,24.30000000000001,0.82668,100.0,100.0,2.8599999999999985,3.4596216190061435,19660.651840746672
109,butanol,100.0,24.399999999999977,0.82668,100.0,100.0,2.8600000000000003,3.4596216190061453,19660.651840746672
110,butanol,100.0,24.5,0.82668,100.0,100.0,2.8600000000000008,3.4596216190061457,19660.651840746672
111,butanol,100.0,24.600000000000023,0.82668,100.0,100.0,2.86,3.459621619006145,19660.651840746672
112,butanol,100.0,24.69999999999999,0.82668,100.0,100.0,2.849999999999999,3.4475250399187103,19660.651840746672
113,butanol,100.0,24.80000000000001,0.82668,100.0,100.0,2.8500000000000023,3.447525039918714,19660.651840746672
114,butanol,100.0,24.899999999999977,0.82668,100.0,100.0,2.8509090909090897,3.4486247289266574,19660.651840746672
115,butanol,100.0,25.0,0.82668,100.0,100.0,2.820000000000002,3.411235302656412,19660.651840746672
116,butanol,100.0,25.100000000000023,0.82668,100.0,100.0,2.819999999999999,3.4112353026564075,19660.651840746672
117,butanol,100.0,25.19999999999999,0.82668,100.0,100.0,2.8,3.3870421444815406,19660.651840746672
118,butanol,100.0,25.30000000000001,0.82668,100.0,100.0,2.79,3.3749455653941065,19660.651840746672
119,butanol,100.0,25.399999999999977,0.82668,100.0,100.0,2.7899999999999983,3.3749455653941047,19660.651840746672
120,butanol,100.0,25.5,0.82668,100.0,100.0,2.7699999999999982,3.3507524072192365,19660.651840746672
121,butanol,100.0,25.600000000000023,0.82668,100.0,100.0,2.7699999999999987,3.350752407219237,19660.651840746672
122,butanol,100.0,25.69999999999999,0.82668,100.0,100.0,2.7599999999999985,3.338655828131802,19660.651840746672
123,butanol,100.0,25.80000000000001,0.82668,100.0,100.0,2.759999999999998,3.338655828131802,19660.651840746672
124,butanol,100.0,25.899999999999977,0.82668,100.0,100.0,2.759999999999998,3.338655828131802,19660.651840746672
125,butanol,100.0,26.0,0.82668,100.0,100.0,2.739999999999998,3.3144626699569337,19660.651840746672
126,butanol,100.0,26.100000000000023,0.82668,100.0,100.0,2.7400000000000015,3.314462669956938,19660.651840746672
127,butanol,100.0,26.19999999999999,0.82668,100.0,100.0,2.7399999999999993,3.3144626699569355,19660.651840746672
128,butanol,100.0,26.399999999999977,0.82668,100.0,100.0,2.7399999999999993,3.3144626699569355,19660.651840746672
129,butanol,100.0,26.5,0.82668,100.0,100.0,2.739999999999999,3.314462669956935,19660.651840746672
130,butanol,100.0,26.600000000000023,0.82668,100.0,100.0,2.7399999999999984,3.3144626699569346,19660.651840746672
131,butanol,100.0,26.69999999999999,0.82668,100.0,100.0,2.7299999999999978,3.3023660908694996,19660.651840746672
132,butanol,100.0,26.80000000000001,0.82668,100.0,100.0,2.7099999999999995,3.2781729326946336,19660.651840746672
133,butanol,100.0,26.899999999999977,0.82668,100.0,100.0,2.7037499999999994,3.270612570764987,19660.651840746672
134,butanol,100.0,27.0,0.82668,100.0,100.0,2.699999999999998,3.266076353607197,19660.651840746672
135,butanol,100.0,27.100000000000023,0.82668,100.0,100.0,2.6799999999999993,3.241883195432331,19660.651840746672
136,butanol,100.0,27.19999999999999,0.82668,100.0,100.0,2.670000000000001,3.229786616344899,19660.651840746672
137,butanol,100.0,27.30000000000001,0.82668,100.0,100.0,2.6727272727272724,3.2330856833687425,19660.651840746672
138,butanol,100.0,27.399999999999977,0.82668,100.0,100.0,2.6799999999999997,3.2418831954323317,19660.651840746672
139,butanol,100.0,27.5,0.82668,100.0,100.0,2.6500000000000004,3.2055934581700303,19660.651840746672
140,butanol,100.0,27.600000000000023,0.82668,100.0,100.0,2.6400000000000006,3.193496879082596,19660.651840746672
141,butanol,100.0,27.69999999999999,0.82668,100.0,100.0,2.6399999999999997,3.1934968790825953,19660.651840746672
142,butanol,100.0,27.80000000000001,0.82668,100.0,100.0,2.6399999999999983,3.1934968790825935,19660.651840746672
143,butanol,100.0,27.899999999999977,0.82668,100.0,100.0,2.6400000000000015,3.1934968790825975,19660.651840746672
144,butanol,100.0,28.0,0.82668,100.0,100.0,2.6199999999999983,3.1693037209077253,19660.651840746672
145,butanol,100.0,28.100000000000023,0.82668,100.0,100.0,2.620000000000002,3.1693037209077293,19660.651840746672
146,butanol,100.0,28.19999999999999,0.82668,100.0,100.0,2.6099999999999985,3.1572071418202916,19660.651840746672
147,butanol,100.0,28.30000000000001,0.82668,100.0,100.0,2.6099999999999994,3.1572071418202925,19660.651840746672
148,butanol,100.0,28.399999999999977,0.82668,100.0,100.0,2.61,3.1572071418202934,19660.651840746672
149,butanol,100.0,28.5,0.82668,100.0,100.0,2.6099999999999994,3.1572071418202925,19660.651840746672
150,butanol,100.0,28.600000000000023,0.82668,100.0,100.0,2.609999999999998,3.157207141820291,19660.651840746672
151,butanol,100.0,28.69999999999999,0.82668,100.0,100.0,2.6099999999999994,3.1572071418202925,19660.651840746672
152,butanol,100.0,28.80000000000001,0.82668,100.0,100.0,2.6000000000000014,3.145110562732861,19660.651840746672
153,butanol,100.0,28.899999999999977,0.82668,100.0,100.0,2.5799999999999996,3.1209174045579906,19660.651840746672
154,butanol,100.0,29.0,0.82668,100.0,100.0,2.5799999999999983,3.120917404557989,19660.651840746672
155,butanol,100.0,29.100000000000023,0.82668,100.0,100.0,2.5899999999999994,3.1330139836454243,19660.651840746672
156,butanol,100.0,29.19999999999999,0.82668,100.0,100.0,2.5600000000000005,3.0967242463831237,19660.651840746672
157,butanol,100.0,29.30000000000001,0.82668,100.0,100.0,2.5499999999999985,3.084627667295687,19660.651840746672
158,butanol,100.0,29.399999999999977,0.82668,100.0,100.0,2.550000000000001,3.0846276672956905,19660.651840746672
159,butanol,100.0,29.5,0.82668,100.0,100.0,2.5499999999999994,3.084627667295688,19660.651840746672
160,butanol,100.0,29.600000000000023,0.82668,100.0,100.0,2.530000000000001,3.0604345091208223,19660.651840746672
161,butanol,100.0,29.80000000000001,0.82668,100.0,100.0,2.500000000000001,3.0241447718585195,19660.651840746672
162,butanol,100.0,29.899999999999977,0.82668,100.0,100.0,2.5,3.0241447718585186,19660.651840746672
163,butanol,100.0,30.0,0.82668,100.0,100.0,2.500000000000002,3.0241447718585213,19660.651840746672
164,butanol,100.0,30.100000000000023,0.82668,100.0,100.0,2.500000000000001,3.0241447718585195,19660.651840746672
165,butanol,100.0,30.19999999999999,0.8266799999999999,100.0,100.0,2.489999999999998,3.0120481927710827,19660.651840746672
166,butanol,100.0,30.30000000000001,0.82668,100.0,100.0,2.4900000000000024,3.0120481927710876,19660.651840746672
167,butanol,100.0,30.399999999999977,0.82668,100.0,100.0,2.490000000000002,3.0120481927710867,19660.651840746672
168,butanol,100.0,30.600000000000023,0.82668,100.0,100.0,2.4699999999999984,2.9878550345962145,19660.651840746672
169,butanol,100.0,30.80000000000001,0.82668,100.0,100.0,2.4399999999999986,2.9515652973339126,19660.651840746672
170,butanol,100.0,30.899999999999977,0.82668,100.0,100.0,2.4599999999999986,2.9757584555087804,19660.651840746672
171,butanol,100.0,31.0,0.82668,100.0,100.0,2.4600000000000004,2.9757584555087826,19660.651840746672
172,butanol,100.0,31.100000000000023,0.82668,100.0,100.0,2.469999999999999,2.987855034596215,19660.651840746672
173,butanol,100.0,31.19999999999999,0.82668,100.0,100.0,2.4399999999999977,2.9515652973339113,19660.651840746672
174,butanol,100.0,31.399999999999977,0.82668,100.0,100.0,2.4299999999999993,2.939468718246479,19660.651840746672
175,butanol,100.0,31.5,0.82668,100.0,100.0,2.43,2.9394687182464803,19660.651840746672
176,butanol,100.0,31.600000000000023,0.82668,100.0,100.0,2.411333333333332,2.916888437283268,19660.651840746672
177,butanol,100.0,31.69999999999999,0.82668,100.0,100.0,2.410000000000001,2.915275560071613,19660.651840746672
178,butanol,100.0,31.80000000000001,0.8266799999999999,100.0,100.0,2.409230769230768,2.914345053987961,19660.651840746672
179,butanol,100.0,31.899999999999977,0.82668,100.0,100.0,2.370000000000001,2.866889243721877,19660.651840746672
180,butanol,100.0,32.0,0.82668,100.0,100.0,2.3727777777777774,2.870249404579496,19660.651840746672
181,butanol,100.0,32.10000000000002,0.82668,100.0,100.0,2.3735294117647054,2.871158624576264,19660.651840746672
182,butanol,100.0,32.19999999999999,0.82668,100.0,100.0,2.3699999999999988,2.8668892437218743,19660.651840746672
183,butanol,100.0,32.39999999999998,0.82668,100.0,100.0,2.3700000000000006,2.866889243721876,19660.651840746672
184,butanol,100.0,32.5,0.82668,100.0,100.0,2.3699999999999988,2.8668892437218743,19660.651840746672
185,butanol,100.0,32.60000000000002,0.8266799999999999,100.0,100.0,2.3699999999999983,2.8668892437218734,19660.651840746672
186,butanol,100.0,32.69999999999999,0.82668,100.0,100.0,2.370000000000001,2.866889243721877,19660.651840746672
187,butanol,100.0,32.80000000000001,0.82668,100.0,100.0,2.3499999999999988,2.842696085547006,19660.651840746672
188,butanol,100.0,32.89999999999998,0.82668,100.0,100.0,2.3500000000000014,2.842696085547009,19660.651840746672
189,butanol,100.0,33.0,0.82668,100.0,100.0,2.350000000000001,2.8426960855470087,19660.651840746672
190,butanol,100.0,33.10000000000002,0.82668,100.0,100.0,2.3499999999999988,2.842696085547006,19660.651840746672
191,butanol,100.0,33.19999999999999,0.82668,100.0,100.0,2.3400000000000016,2.8305995064595755,19660.651840746672
192,butanol,100.0,33.39999999999998,0.82668,100.0,100.0,2.319999999999999,2.8064063482847037,19660.651840746672
193,butanol,100.0,33.5,0.82668,100.0,100.0,2.3099999999999983,2.794309769197269,19660.651840746672
194,butanol,100.0,33.60000000000002,0.82668,100.0,100.0,2.310000000000002,2.794309769197273,19660.651840746672
195,butanol,100.0,33.80000000000001,0.82668,100.0,100.0,2.309999999999999,2.79430976919727,19660.651840746672
196,butanol,100.0,33.89999999999998,0.82668,100.0,100.0,2.2899999999999983,2.770116611022401,19660.651840746672
197,butanol,100.0,34.0,0.82668,100.0,100.0,2.2899999999999996,2.7701166110224023,19660.651840746672
198,butanol,100.0,34.10000000000002,0.82668,100.0,100.0,2.289999999999999,2.770116611022402,19660.651840746672
199,butanol,100.0,34.19999999999999,0.82668,100.0,100.0,2.2900000000000014,2.7701166110224045,19660.651840746672
200,butanol,100.0,34.30000000000001,0.82668,100.0,100.0,2.289999999999999,2.770116611022402,19660.651840746672
201,butanol,100.0,34.39999999999998,0.8266799999999999,100.0,100.0,2.290000000000001,2.770116611022404,19660.651840746672
202,butanol,100.0,34.5,0.82668,100.0,100.0,2.2899999999999987,2.7701166110224014,19660.651840746672
203,butanol,100.0,34.60000000000002,0.82668,100.0,100.0,2.2899999999999996,2.7701166110224023,19660.651840746672
204,butanol,100.0,34.69999999999999,0.82668,100.0,100.0,2.259999999999998,2.733826873760098,19660.651840746672
205,butanol,100.0,34.80000000000001,0.82668,100.0,100.0,2.26,2.7338268737601,19660.651840746672
206,butanol,100.0,34.89999999999998,0.82668,100.0,100.0,2.28,2.7580200319349686,19660.651840746672
207,butanol,100.0,35.0,0.82668,100.0,100.0,2.230000000000002,2.697537136497801,19660.651840746672
208,butanol,100.0,35.10000000000002,0.8266799999999999,100.0,100.0,2.2507692307692326,2.722660800756318,19660.651840746672
209,butanol,100.0,35.19999999999999,0.82668,100.0,100.0,2.230000000000001,2.697537136497799,19660.651840746672
210,butanol,100.0,35.30000000000001,0.82668,100.0,100.0,2.2300000000000004,2.697537136497799,19660.651840746672
211,butanol,100.0,35.39999999999998,0.82668,100.0,100.0,2.2300000000000004,2.697537136497799,19660.651840746672
212,butanol,100.0,35.5,0.82668,100.0,100.0,2.2299999999999986,2.6975371364977967,19660.651840746672
213,butanol,100.0,35.60000000000002,0.82668,100.0,100.0,2.199999999999998,2.661247399235494,19660.651840746672
214,butanol,100.0,35.69999999999999,0.82668,100.0,100.0,2.199999999999999,2.661247399235495,19660.651840746672
215,butanol,100.0,35.80000000000001,0.82668,100.0,100.0,2.2199999999999984,2.6854405574103626,19660.651840746672
216,butanol,100.0,35.89999999999998,0.82668,100.0,100.0,2.2199999999999998,2.6854405574103644,19660.651840746672
217,butanol,100.0,36.0,0.82668,100.0,100.0,2.199999999999998,2.661247399235494,19660.651840746672
218,butanol,100.0,36.10000000000002,0.82668,100.0,100.0,2.2,2.6612473992354966,19660.651840746672
219,butanol,100.0,36.19999999999999,0.82668,100.0,100.0,2.1999999999999993,2.6612473992354952,19660.651840746672
220,butanol,100.0,36.5,0.82668,100.0,100.0,2.2,2.6612473992354966,19660.651840746672
221,butanol,100.0,36.60000000000002,0.82668,100.0,100.0,2.190000000000001,2.6491508201480634,19660.651840746672
222,butanol,100.0,36.80000000000001,0.82668,100.0,100.0,2.1899999999999995,2.6491508201480616,19660.651840746672
223,butanol,100.0,36.89999999999998,0.82668,100.0,100.0,2.1899999999999986,2.6491508201480607,19660.651840746672
224,butanol,100.0,37.0,0.82668,100.0,100.0,2.17,2.624957661973194,19660.651840746672
225,butanol,100.0,37.10000000000002,0.82668,100.0,100.0,2.1700000000000004,2.6249576619731947,19660.651840746672
226,butanol,100.0,37.19999999999999,0.82668,100.0,100.0,2.1699999999999986,2.6249576619731925,19660.651840746672
227,butanol,100.0,37.39999999999998,0.82668,100.0,100.0,2.1649999999999996,2.6189093724294765,19660.651840746672
228,butanol,100.0,37.5,0.82668,100.0,100.0,2.169999999999999,2.624957661973193,19660.651840746672
229,butanol,100.0,37.60000000000002,0.82668,100.0,100.0,2.1599999999999997,2.6128610828857597,19660.651840746672
230,butanol,100.0,37.80000000000001,0.82668,100.0,100.0,2.1370000000000013,2.5850389509846634,19660.651840746672
231,butanol,100.0,37.89999999999998,0.82668,100.0,100.0,2.1599999999999997,2.6128610828857597,19660.651840746672
232,butanol,100.0,38.0,0.82668,100.0,100.0,2.1299999999999986,2.576571345623456,19660.651840746672
233,butanol,100.0,38.10000000000002,0.8266799999999999,100.0,100.0,2.1246153846153844,2.570057803037916,19660.651840746672
234,butanol,100.0,38.39999999999998,0.82668,100.0,100.0,2.1000000000000014,2.5402816083611572,19660.651840746672
235,butanol,100.0,38.5,0.82668,100.0,100.0,2.099999999999999,2.5402816083611546,19660.651840746672
236,butanol,100.0,38.60000000000002,0.82668,100.0,100.0,2.1000000000000014,2.5402816083611572,19660.651840746672
237,butanol,100.0,38.69999999999999,0.82668,100.0,100.0,2.0799999999999983,2.5160884501862855,19660.651840746672
238,butanol,100.0,38.80000000000001,0.82668,100.0,100.0,2.0800000000000005,2.516088450186288,19660.651840746672
239,butanol,100.0,38.89999999999998,0.82668,100.0,100.0,2.0800000000000014,2.516088450186289,19660.651840746672
240,butanol,100.0,39.0,0.82668,100.0,100.0,2.07,2.503991871098853,19660.651840746672
241,butanol,100.0,39.10000000000002,0.82668,100.0,100.0,2.070000000000001,2.503991871098855,19660.651840746672
242,butanol,100.0,39.19999999999999,0.82668,100.0,100.0,2.07,2.503991871098853,19660.651840746672
243,butanol,100.0,39.30000000000001,0.82668,100.0,100.0,2.069999999999998,2.503991871098851,19660.651840746672
244,butanol,100.0,39.39999999999998,0.82668,100.0,100.0,2.0500000000000007,2.4797987129239862,19660.651840746672
245,butanol,100.0,39.5,0.82668,100.0,100.0,2.049999999999998,2.4797987129239827,19660.651840746672
246,butanol,100.0,39.60000000000002,0.82668,100.0,100.0,2.05,2.479798712923985,19660.651840746672
247,butanol,100.0,39.69999999999999,0.82668,100.0,100.0,2.0500000000000007,2.4797987129239862,19660.651840746672
248,butanol,100.0,39.80000000000001,0.82668,100.0,100.0,2.040000000000001,2.467702133836552,19660.651840746672
249,butanol,100.0,39.89999999999998,0.82668,100.0,100.0,2.0399999999999987,2.4677021338365495,19660.651840746672
250,butanol,100.0,40.0,0.82668,100.0,100.0,2.039999999999999,2.46770213383655,19660.651840746672
251,butanol,100.0,40.10000000000002,0.8266799999999999,100.0,100.0,2.0199999999999982,2.443508975661681,19660.651840746672
252,butanol,100.0,40.19999999999999,0.82668,100.0,100.0,2.02,2.443508975661683,19660.651840746672
253,butanol,100.0,40.39999999999998,0.82668,100.0,100.0,2.0200000000000022,2.4435089756616857,19660.651840746672
254,butanol,100.0,40.5,0.82668,100.0,100.0,2.019999999999999,2.443508975661682,19660.651840746672
255,butanol,100.0,40.60000000000002,0.82668,100.0,100.0,2.0200000000000014,2.443508975661685,19660.651840746672
256,butanol,100.0,40.69999999999999,0.82668,100.0,100.0,2.0100000000000007,2.43141239657425,19660.651840746672
257,butanol,100.0,40.80000000000001,0.82668,100.0,100.0,2.0100000000000002,2.4314123965742493,19660.651840746672
258,butanol,100.0,40.89999999999998,0.82668,100.0,100.0,1.9899999999999989,2.4072192383993793,19660.651840746672
259,butanol,100.0,41.0,0.82668,100.0,100.0,1.9899999999999993,2.40721923839938,19660.651840746672
260,butanol,100.0,41.10000000000002,0.82668,100.0,100.0,1.9899999999999993,2.40721923839938,19660.651840746672
261,butanol,100.0,41.19999999999999,0.82668,100.0,100.0,2.009999999999999,2.4314123965742476,19660.651840746672
262,dmag,0.0,13.899999999999977,1.07,0.0,0.0,5.54,5.177570093457944,21140.81166863093
263,dmag,0.0,14.0,1.07,0.0,0.0,5.527499999999997,5.1658878504672865,21140.81166863093
264,dmag,0.0,14.100000000000023,1.07,0.0,0.0,5.550000000000001,5.186915887850468,21140.81166863093
265,dmag,0.0,14.199999999999989,1.07,0.0,0.0,5.530000000000002,5.168224299065423,21140.81166863093
266,dmag,0.0,14.300000000000011,1.07,0.0,0.0,5.529999999999999,5.16822429906542,21140.81166863093
267,dmag,0.0,14.399999999999977,1.07,0.0,0.0,5.5200000000000005,5.158878504672898,21140.81166863093
268,dmag,0.0,14.5,1.07,0.0,0.0,5.519999999999996,5.158878504672893,21140.81166863093
269,dmag,0.0,14.600000000000023,1.07,0.0,0.0,5.4999999999999964,5.140186915887847,21140.81166863093
270,dmag,0.0,14.699999999999989,1.07,0.0,0.0,5.4693478260869535,5.11154002438033,21140.81166863093
271,dmag,0.0,14.800000000000011,1.07,0.0,0.0,5.460000000000003,5.10280373831776,21140.81166863093
272,dmag,0.0,14.899999999999977,1.07,0.0,0.0,5.440000000000002,5.084112149532712,21140.81166863093
273,dmag,0.0,15.0,1.07,0.0,0.0,5.429999999999995,5.0747663551401825,21140.81166863093
274,dmag,0.0,15.100000000000023,1.07,0.0,0.0,5.409999999999998,5.056074766355138,21140.81166863093
275,dmag,0.0,15.199999999999989,1.07,0.0,0.0,5.410000000000005,5.056074766355144,21140.81166863093
276,dmag,0.0,15.300000000000011,1.07,0.0,0.0,5.380000000000003,5.028037383177572,21140.81166863093
277,dmag,0.0,15.399999999999977,1.07,0.0,0.0,5.379999999999998,5.028037383177567,21140.81166863093
278,dmag,0.0,15.5,1.07,0.0,0.0,5.3700000000000045,5.0186915887850505,21140.81166863093
279,dmag,0.0,15.600000000000023,1.07,0.0,0.0,5.340000000000002,4.990654205607478,21140.81166863093
280,dmag,0.0,15.699999999999989,1.07,0.0,0.0,5.403124999999998,5.049649532710279,21140.81166863093
281,dmag,0.0,15.800000000000011,1.07,0.0,0.0,5.320000000000002,4.971962616822432,21140.81166863093
282,dmag,0.0,15.899999999999977,1.07,0.0,0.0,5.309999999999999,4.962616822429905,21140.81166863093
283,dmag,0.0,16.0,1.07,0.0,0.0,5.280000000000001,4.934579439252337,21140.81166863093
284,dmag,0.0,16.100000000000023,1.07,0.0,0.0,5.254615384615386,4.9108554996405465,21140.81166863093
285,dmag,0.0,16.19999999999999,1.07,0.0,0.0,5.250000000000002,4.906542056074768,21140.81166863093
286,dmag,0.0,16.30000000000001,1.07,0.0,0.0,5.23,4.88785046728972,21140.81166863093
287,dmag,0.0,16.399999999999977,1.07,0.0,0.0,5.200000000000003,4.859813084112152,21140.81166863093
288,dmag,0.0,16.5,1.07,0.0,0.0,5.199999999999998,4.859813084112147,21140.81166863093
289,dmag,0.0,16.600000000000023,1.07,0.0,0.0,5.189999999999999,4.850467289719624,21140.81166863093
290,dmag,0.0,16.69999999999999,1.07,0.0,0.0,5.169999999999999,4.831775700934579,21140.81166863093
291,dmag,0.0,16.80000000000001,1.07,0.0,0.0,5.169000000000003,4.830841121495331,21140.81166863093
292,dmag,0.0,16.899999999999977,1.07,0.0,0.0,5.440769230769229,5.084831056793671,21140.81166863093
293,dmag,0.0,17.0,1.07,0.0,0.0,5.1881249999999985,4.848714953271027,21140.81166863093
294,dmag,0.0,17.100000000000023,1.07,0.0,0.0,5.100000000000001,4.766355140186917,21140.81166863093
295,dmag,0.0,17.19999999999999,1.07,0.0,0.0,5.079999999999999,4.747663551401868,21140.81166863093
296,dmag,0.0,17.30000000000001,1.07,0.0,0.0,5.070000000000003,4.738317757009348,21140.81166863093
297,dmag,0.0,17.399999999999977,1.07,0.0,0.0,5.069999999999998,4.7383177570093435,21140.81166863093
298,dmag,0.0,17.5,1.07,0.0,0.0,5.05,4.719626168224298,21140.81166863093
299,dmag,0.0,17.600000000000023,1.07,0.0,0.0,5.049999999999997,4.719626168224296,21140.81166863093
300,dmag,0.0,17.69999999999999,1.07,0.0,0.0,5.02,4.691588785046728,21140.81166863093
301,dmag,0.0,17.80000000000001,1.07,0.0,0.0,5.020000000000002,4.691588785046732,21140.81166863093
302,dmag,0.0,17.899999999999977,1.07,0.0,0.0,4.989999999999998,4.6635514018691575,21140.81166863093
303,dmag,0.0,18.0,1.07,0.0,0.0,4.980000000000003,4.654205607476638,21140.81166863093
304,dmag,0.0,18.100000000000023,1.07,0.0,0.0,4.959999999999999,4.635514018691587,21140.81166863093
305,dmag,0.0,18.19999999999999,1.07,0.0,0.0,4.95,4.626168224299065,21140.81166863093
306,dmag,0.0,18.399999999999977,1.07,0.0,0.0,4.920000000000001,4.598130841121495,21140.81166863093
307,dmag,0.0,18.5,1.07,0.0,0.0,4.920000000000001,4.598130841121495,21140.81166863093
308,dmag,0.0,18.600000000000023,1.07,0.0,0.0,4.899999999999999,4.579439252336447,21140.81166863093
309,dmag,0.0,18.69999999999999,1.07,0.0,0.0,4.890000000000003,4.570093457943928,21140.81166863093
310,dmag,0.0,18.80000000000001,1.07,0.0,0.0,4.870000000000003,4.551401869158881,21140.81166863093
311,dmag,0.0,18.899999999999977,1.07,0.0,0.0,4.8599999999999985,4.542056074766354,21140.81166863093
312,dmag,0.0,19.0,1.07,0.0,0.0,4.839999999999997,4.523364485981306,21140.81166863093
313,dmag,0.0,19.100000000000023,1.07,0.0,0.0,4.829999999999999,4.514018691588784,21140.81166863093
314,dmag,0.0,19.19999999999999,1.07,0.0,0.0,4.810000000000004,4.495327102803742,21140.81166863093
315,dmag,0.0,19.30000000000001,1.07,0.0,0.0,4.800000000000002,4.485981308411216,21140.81166863093
316,dmag,0.0,19.399999999999977,1.07,0.0,0.0,4.800000000000001,4.4859813084112155,21140.81166863093
317,dmag,0.0,19.5,1.07,0.0,0.0,4.801428571428568,4.487316421895858,21140.81166863093
318,dmag,0.0,19.600000000000023,1.07,0.0,0.0,4.770000000000001,4.4579439252336455,21140.81166863093
319,dmag,0.0,19.69999999999999,1.07,0.0,0.0,4.720000000000003,4.411214953271031,21140.81166863093
320,dmag,0.0,19.80000000000001,1.07,0.0,0.0,4.716363636363635,4.407816482582836,21140.81166863093
321,dmag,0.0,19.899999999999977,1.07,0.0,0.0,4.687826086956522,4.381145875660301,21140.81166863093
322,dmag,0.0,20.0,1.07,0.0,0.0,4.680000000000002,4.373831775700936,21140.81166863093
323,dmag,0.0,20.100000000000023,1.07,0.0,0.0,4.660000000000001,4.355140186915889,21140.81166863093
324,dmag,0.0,20.19999999999999,1.07,0.0,0.0,4.649999999999996,4.34579439252336,21140.81166863093
325,dmag,0.0,20.30000000000001,1.07,0.0,0.0,4.649999999999997,4.345794392523361,21140.81166863093
326,dmag,0.0,20.399999999999977,1.07,0.0,0.0,4.629999999999998,4.327102803738316,21140.81166863093
327,dmag,0.0,20.5,1.07,0.0,0.0,4.62,4.317757009345795,21140.81166863093
328,dmag,0.0,20.600000000000023,1.07,0.0,0.0,4.620000000000003,4.317757009345796,21140.81166863093
329,dmag,0.0,20.69999999999999,1.07,0.0,0.0,4.589999999999999,4.289719626168223,21140.81166863093
330,dmag,0.0,20.80000000000001,1.07,0.0,0.0,4.5699999999999985,4.271028037383176,21140.81166863093
331,dmag,0.0,20.899999999999977,1.07,0.0,0.0,4.56,4.261682242990654,21140.81166863093
332,dmag,0.0,21.0,1.07,0.0,0.0,4.539999999999996,4.242990654205603,21140.81166863093
333,dmag,0.0,21.100000000000023,1.07,0.0,0.0,4.540000000000002,4.242990654205609,21140.81166863093
334,dmag,0.0,21.19999999999999,1.07,0.0,0.0,4.5299999999999985,4.233644859813082,21140.81166863093
335,dmag,0.0,21.30000000000001,1.07,0.0,0.0,4.529999999999998,4.233644859813082,21140.81166863093
336,dmag,0.0,21.399999999999977,1.07,0.0,0.0,4.509999999999998,4.214953271028035,21140.81166863093
337,dmag,0.0,21.5,1.07,0.0,0.0,4.5100000000000025,4.2149532710280395,21140.81166863093
338,dmag,0.0,21.69999999999999,1.07,0.0,0.0,4.470000000000001,4.177570093457945,21140.81166863093
339,dmag,0.0,21.80000000000001,1.07,0.0,0.0,4.479999999999998,4.186915887850465,21140.81166863093
340,dmag,0.0,21.899999999999977,1.07,0.0,0.0,4.480000000000002,4.1869158878504695,21140.81166863093
341,dmag,0.0,22.0,1.07,0.0,0.0,4.440000000000003,4.1495327102803765,21140.81166863093
342,dmag,0.0,22.100000000000023,1.07,0.0,0.0,4.440000000000004,4.149532710280377,21140.81166863093
343,dmag,0.0,22.19999999999999,1.07,0.0,0.0,4.410000000000001,4.121495327102805,21140.81166863093
344,dmag,0.0,22.399999999999977,1.07,0.0,0.0,4.3800000000000034,4.0934579439252365,21140.81166863093
345,dmag,0.0,22.5,1.07,0.0,0.0,4.380000000000004,4.093457943925237,21140.81166863093
346,dmag,0.0,22.600000000000023,1.07,0.0,0.0,4.360000000000001,4.074766355140188,21140.81166863093
347,dmag,0.0,22.69999999999999,1.07,0.0,0.0,4.349999999999996,4.0654205607476595,21140.81166863093
348,dmag,0.0,22.80000000000001,1.07,0.0,0.0,4.330000000000002,4.046728971962619,21140.81166863093
349,dmag,0.0,22.899999999999977,1.07,0.0,0.0,4.329999999999998,4.046728971962615,21140.81166863093
350,dmag,0.0,23.0,1.07,0.0,0.0,4.319999999999998,4.037383177570091,21140.81166863093
351,dmag,0.0,23.100000000000023,1.07,0.0,0.0,4.299999999999998,4.018691588785044,21140.81166863093
352,dmag,0.0,23.30000000000001,1.07,0.0,0.0,4.296666666666663,4.015576323987536,21140.81166863093
353,dmag,0.0,23.399999999999977,1.07,0.0,0.0,4.269999999999999,3.990654205607475,21140.81166863093
354,dmag,0.0,23.5,1.07,0.0,0.0,4.290000000000004,4.009345794392527,21140.81166863093
355,dmag,0.0,23.600000000000023,1.07,0.0,0.0,4.259999999999997,3.9813084112149504,21140.81166863093
356,dmag,0.0,23.69999999999999,1.07,0.0,0.0,4.240000000000005,3.9626168224299105,21140.81166863093
357,dmag,0.0,23.80000000000001,1.07,0.0,0.0,4.232068965517243,3.9552046406703205,21140.81166863093
358,dmag,0.0,23.899999999999977,1.07,0.0,0.0,4.230740740740743,3.9539633091034974,21140.81166863093
