,compound,T,Nu,rho,w_mass,w_vol,x,V,ln_Nu,1_T,D,ln_D
2106,ocm,294.45,38.3175,1.51,14.92,27.252625,49.74658,25.375828,3.6459,0.003396,7.684478,2.039202
2107,ocm,294.55,37.942857,1.51,14.92,27.252625,49.74658,25.12772,3.63608,0.003395,7.762989,2.049367
2108,ocm,294.65,37.729545,1.51,14.92,27.252625,49.74658,24.986454,3.630431,0.003394,7.80953,2.055345
2109,ocm,294.75,37.433333,1.51,14.92,27.252625,49.74658,24.790287,3.622557,0.003393,7.873998,2.063566
2110,ocm,294.85,37.032704,1.51,14.92,27.252625,49.74658,24.52497,3.611797,0.003392,7.961881,2.074665
2111,ocm,294.95,36.750649,1.51,14.92,27.252625,49.74658,24.338178,3.604151,0.00339,8.025709,2.08265
2112,ocm,295.05,36.539103,1.51,14.92,27.252625,49.74658,24.198081,3.598375,0.003389,8.074911,2.088762
2113,ocm,295.15,36.321622,1.51,14.92,27.252625,49.74658,24.054054,3.59241,0.003388,8.126014,2.095071
2114,ocm,295.25,36.190179,1.51,14.92,27.252625,49.74658,23.967006,3.588787,0.003387,8.158291,2.099035
2115,ocm,295.35,35.9,1.51,14.92,27.252625,49.74658,23.774834,3.580737,0.003386,8.227019,2.107424
2116,ocm,295.45,35.85,1.51,14.92,27.252625,49.74658,23.741722,3.579343,0.003385,8.241283,2.109156
2117,ocm,295.55,35.7,1.51,14.92,27.252625,49.74658,23.642384,3.575147,0.003384,8.278711,2.113687
2118,ocm,295.65,35.55,1.51,14.92,27.252625,49.74658,23.543046,3.570939,0.003382,8.316456,2.118236
2119,ocm,295.75,35.423529,1.51,14.92,27.252625,49.74658,23.459291,3.567372,0.003381,8.34897,2.122138
2120,ocm,295.85,35.315789,1.51,14.92,27.252625,49.74658,23.38794,3.564328,0.00338,8.377273,2.125522
2121,ocm,295.95,35.2,1.51,14.92,27.252625,49.74658,23.311258,3.561046,0.003379,8.40767,2.129144
2122,ocm,296.05,34.933333,1.51,14.92,27.252625,49.74658,23.134658,3.553441,0.003378,8.474714,2.137087
2123,ocm,296.15,34.9,1.51,14.92,27.252625,49.74658,23.112583,3.552487,0.003377,8.485673,2.138379
2124,ocm,296.25,34.646154,1.51,14.92,27.252625,49.74658,22.944473,3.545183,0.003376,8.550733,2.146017
2125,ocm,296.35,34.6,1.51,14.92,27.252625,49.74658,22.913907,3.543847,0.003374,8.565029,2.147688
2126,ocm,296.45,34.2,1.51,14.92,27.252625,49.74658,22.649007,3.532223,0.003373,8.668129,2.159653
2127,ocm,296.55,34.1,1.51,14.92,27.252625,49.74658,22.582781,3.529297,0.003372,8.696481,2.162918
2128,ocm,296.65,34.07,1.51,14.92,27.252625,49.74658,22.562914,3.528287,0.003371,8.707074,2.164136
2129,ocm,296.75,33.815385,1.51,14.92,27.252625,49.74658,22.394294,3.520915,0.00337,8.775591,2.171974
2130,ocm,296.85,33.772727,1.51,14.92,27.252625,49.74658,22.366045,3.519652,0.003369,8.789637,2.173573
2131,ocm,296.95,33.285714,1.51,14.92,27.252625,49.74658,22.043519,3.505124,0.003368,8.921245,2.188435
2132,ocm,297.05,33.244444,1.51,14.92,27.252625,49.74658,22.016188,3.503886,0.003366,8.935328,2.190013
2133,ocm,297.15,32.9,1.51,14.92,27.252625,49.74658,21.788079,3.493473,0.003365,9.031915,2.200764
2134,ocm,297.25,32.75122,1.51,14.92,27.252625,49.74658,21.689549,3.488916,0.003364,9.075998,2.205633
2135,ocm,297.35,32.518182,1.51,14.92,27.252625,49.74658,21.53522,3.481788,0.003363,9.144115,2.213111
2136,ocm,297.45,32.281818,1.51,14.92,27.252625,49.74658,21.378688,3.474497,0.003362,9.214165,2.220742
2137,ocm,297.55,32.0,1.51,14.92,27.252625,49.74658,21.192053,3.465736,0.003361,9.298437,2.229846
2138,ocm,297.65,32.0,1.51,14.92,27.252625,49.74658,21.192053,3.465734,0.00336,9.301562,2.230182
2139,ocm,297.75,31.853333,1.51,14.92,27.252625,49.74658,21.094923,3.46114,0.003359,9.34753,2.235112
2140,ocm,297.85,31.533333,1.51,14.92,27.252625,49.74658,20.883002,3.451015,0.003357,9.44556,2.245545
2141,ocm,297.95,31.55,1.51,14.92,27.252625,49.74658,20.89404,3.45157,0.003356,9.44374,2.245352
2142,ocm,298.05,31.365517,1.51,14.92,27.252625,49.74658,20.771866,3.445698,0.003355,9.502474,2.251552
2143,ocm,298.15,31.28,1.51,14.92,27.252625,49.74658,20.715232,3.442967,0.003354,9.53165,2.254618
2144,ocm,298.25,31.05,1.51,14.92,27.252625,49.74658,20.562914,3.435598,0.003353,9.605475,2.262333
2145,ocm,298.35,30.744,1.51,14.92,27.252625,49.74658,20.360265,3.425652,0.003352,9.704333,2.272572
2146,ocm,298.45,30.733333,1.51,14.92,27.252625,49.74658,20.353201,3.425324,0.003351,9.710954,2.273255
2147,ocm,298.55,30.464286,1.51,14.92,27.252625,49.74658,20.175024,3.416552,0.00335,9.8,2.282382
2148,ocm,298.65,30.413793,1.51,14.92,27.252625,49.74658,20.141585,3.414886,0.003348,9.819558,2.284376
2149,ocm,298.75,30.1,1.51,14.92,27.252625,49.74658,19.933775,3.404514,0.003347,9.925249,2.295082
2150,ocm,298.85,29.719554,1.51,14.92,27.252625,49.74658,19.681824,3.391799,0.003346,10.055669,2.308137
2151,ocm,298.95,29.533333,1.51,14.92,27.252625,49.74658,19.558499,3.385518,0.003345,10.12246,2.314757
2152,ocm,299.05,29.518421,1.51,14.92,27.252625,49.74658,19.548623,3.385013,0.003344,10.130962,2.315596
2153,ocm,299.15,29.327692,1.51,14.92,27.252625,49.74658,19.422313,3.37853,0.003343,10.200257,2.322413
2154,ocm,299.25,29.173301,1.51,14.92,27.252625,49.74658,19.320067,3.373249,0.003342,10.257667,2.328025
2155,ocm,299.35,29.0,1.51,14.92,27.252625,49.74658,19.205298,3.367296,0.003341,10.322414,2.334318
2156,ocm,299.45,28.933333,1.51,14.92,27.252625,49.74658,19.161148,3.364993,0.003339,10.349654,2.336953
2157,ocm,299.55,28.8,1.51,14.92,27.252625,49.74658,19.072848,3.360375,0.003338,10.401042,2.341906
2158,ocm,299.65,28.8,1.51,14.92,27.252625,49.74658,19.072848,3.360375,0.003337,10.404514,2.34224
2159,ocm,299.75,28.523077,1.51,14.92,27.252625,49.74658,18.889455,3.350682,0.003336,10.509035,2.352235
2160,ocm,299.85,28.568182,1.51,14.92,27.252625,49.74658,18.919326,3.352291,0.003335,10.495943,2.350989
2161,ocm,299.95,28.5,1.51,14.92,27.252625,49.74658,18.874172,3.349899,0.003334,10.524561,2.353712
2162,ocm,300.05,28.366667,1.51,14.92,27.252625,49.74658,18.785872,3.345213,0.003333,10.577556,2.358734
2163,ocm,300.15,28.2,1.51,14.92,27.252625,49.74658,18.675497,3.339322,0.003332,10.643617,2.36496
2164,ocm,300.25,28.046154,1.51,14.92,27.252625,49.74658,18.573612,3.333847,0.003331,10.705568,2.370764
2165,ocm,300.35,28.028571,1.51,14.92,27.252625,49.74658,18.561968,3.333219,0.003329,10.715851,2.371724
2166,ocm,300.45,27.7,1.51,14.92,27.252625,49.74658,18.344371,3.321432,0.003328,10.84657,2.383849
2167,ocm,300.55,27.7,1.51,14.92,27.252625,49.74658,18.344371,3.321432,0.003327,10.850181,2.384182
2168,ocm,300.65,27.4875,1.51,14.92,27.252625,49.74658,18.203642,3.313729,0.003326,10.937699,2.392215
2169,ocm,300.75,27.39375,1.51,14.92,27.252625,49.74658,18.141556,3.310301,0.003325,10.978782,2.395964
2170,ocm,300.85,27.178049,1.51,14.92,27.252625,49.74658,17.998708,3.302407,0.003324,11.069595,2.404202
2171,ocm,300.95,26.946512,1.51,14.92,27.252625,49.74658,17.845372,3.293851,0.003323,11.168422,2.41309
2172,ocm,301.05,26.643353,1.51,14.92,27.252625,49.74658,17.644604,3.282531,0.003322,11.299254,2.424737
2173,ocm,301.15,26.507826,1.51,14.92,27.252625,49.74658,17.554852,3.277434,0.003321,11.360796,2.430168
2174,ocm,301.25,26.4,1.51,14.92,27.252625,49.74658,17.483444,3.273359,0.00332,11.410985,2.434576
2175,ocm,301.35,26.3,1.51,14.92,27.252625,49.74658,17.417219,3.269569,0.003318,11.458175,2.438703
2176,ocm,301.45,26.2,1.51,14.92,27.252625,49.74658,17.350993,3.265759,0.003317,11.505725,2.442845
2177,ocm,301.55,26.15,1.51,14.92,27.252625,49.74658,17.317881,3.263847,0.003316,11.531549,2.445087
2178,ocm,301.65,26.054545,1.51,14.92,27.252625,49.74658,17.254666,3.260166,0.003315,11.577634,2.449075
2179,ocm,301.75,26.007692,1.51,14.92,27.252625,49.74658,17.223637,3.258391,0.003314,11.602337,2.451207
2180,ocm,301.85,25.9,1.51,14.92,27.252625,49.74658,17.152318,3.254243,0.003313,11.65444,2.455687
2181,ocm,301.95,25.8,1.51,14.92,27.252625,49.74658,17.086093,3.250369,0.003312,11.703488,2.459887
2182,ocm,302.05,25.586957,1.51,14.92,27.252625,49.74658,16.945004,3.242069,0.003311,11.804843,2.46851
2183,ocm,302.15,25.575,1.51,14.92,27.252625,49.74658,16.937086,3.241612,0.00331,11.814272,2.469308
2184,ocm,302.25,25.366667,1.51,14.92,27.252625,49.74658,16.799117,3.233434,0.003309,11.915243,2.477819
2185,ocm,302.35,25.244444,1.51,14.92,27.252625,49.74658,16.718175,3.228595,0.003307,11.976893,2.482979
2186,ocm,302.45,25.221739,1.51,14.92,27.252625,49.74658,16.703138,3.227697,0.003306,11.991639,2.48421
2187,ocm,302.55,24.893333,1.51,14.92,27.252625,49.74658,16.485651,3.214596,0.003305,12.153856,2.497647
2188,ocm,302.65,24.85,1.51,14.92,27.252625,49.74658,16.456954,3.212853,0.003304,12.179074,2.499719
2189,ocm,302.75,24.573171,1.51,14.92,27.252625,49.74658,16.273623,3.201634,0.003303,12.320347,2.511252
2190,ocm,302.85,24.47907,1.51,14.92,27.252625,49.74658,16.211304,3.197802,0.003302,12.371794,2.515419
2191,ocm,302.95,24.230189,1.51,14.92,27.252625,49.74658,16.046483,3.187584,0.003301,12.502998,2.525968
2192,ocm,303.05,24.028938,1.51,14.92,27.252625,49.74658,15.913204,3.179254,0.0033,12.611876,2.534639
2193,ocm,303.15,23.908065,1.51,14.92,27.252625,49.74658,15.833155,3.174214,0.003299,12.679822,2.540012
2194,ocm,303.25,23.88,1.51,14.92,27.252625,49.74658,15.81457,3.173038,0.003298,12.698911,2.541516
2195,ocm,303.35,23.833333,1.51,14.92,27.252625,49.74658,15.783664,3.171083,0.003297,12.727972,2.543802
2196,ocm,303.45,23.8,1.51,14.92,27.252625,49.74658,15.761589,3.169686,0.003295,12.75,2.545531
2197,ocm,303.55,23.6,1.51,14.92,27.252625,49.74658,15.629139,3.161247,0.003294,12.862288,2.5543
2198,ocm,303.65,23.561538,1.51,14.92,27.252625,49.74658,15.603668,3.159614,0.003293,12.887529,2.55626
2199,ocm,303.75,23.511765,1.51,14.92,27.252625,49.74658,15.570705,3.15748,0.003292,12.919064,2.558704
2200,ocm,303.85,23.444444,1.51,14.92,27.252625,49.74658,15.526122,3.154607,0.003291,12.960427,2.561901
2201,ocm,303.95,23.266667,1.51,14.92,27.252625,49.74658,15.408389,3.14702,0.00329,13.063754,2.569841
2202,ocm,304.05,23.2,1.51,14.92,27.252625,49.74658,15.364238,3.144152,0.003289,13.105603,2.57304
2203,ocm,304.15,23.04,1.51,14.92,27.252625,49.74658,15.258278,3.137226,0.003288,13.200955,2.580289
2204,ocm,304.25,23.0,1.51,14.92,27.252625,49.74658,15.231788,3.135494,0.003287,13.228261,2.582356
2205,ocm,304.35,22.994118,1.51,14.92,27.252625,49.74658,15.227892,3.135235,0.003286,13.235994,2.58294
2206,ocm,304.45,22.85,1.51,14.92,27.252625,49.74658,15.13245,3.128949,0.003285,13.323851,2.589556
2207,ocm,304.55,22.66875,1.51,14.92,27.252625,49.74658,15.012417,3.12098,0.003284,13.434795,2.597848
2208,ocm,304.65,22.6,1.51,14.92,27.252625,49.74658,14.966887,3.117938,0.003282,13.480088,2.601214
2209,ocm,304.75,22.51875,1.51,14.92,27.252625,49.74658,14.913079,3.114304,0.003281,13.533167,2.605143
2210,ocm,304.85,22.35,1.51,14.92,27.252625,49.74658,14.801325,3.106824,0.00328,13.639821,2.612994
2211,ocm,304.95,22.269231,1.51,14.92,27.252625,49.74658,14.747835,3.103201,0.003279,13.693782,2.616942
2212,ocm,305.05,22.252632,1.51,14.92,27.252625,49.74658,14.736842,3.102456,0.003278,13.708491,2.618015
2213,ocm,305.15,22.017073,1.51,14.92,27.252625,49.74658,14.580843,3.091815,0.003277,13.859699,2.628985
2214,ocm,305.25,21.833333,1.51,14.92,27.252625,49.74658,14.459161,3.083431,0.003276,13.980916,2.637693
2215,ocm,305.35,21.789474,1.51,14.92,27.252625,49.74658,14.430115,3.081423,0.003275,14.013647,2.640032
2216,ocm,305.45,21.7,1.51,14.92,27.252625,49.74658,14.370861,3.077312,0.003274,14.076037,2.644474
2217,ocm,305.55,21.566667,1.51,14.92,27.252625,49.74658,14.282561,3.071147,0.003273,14.167697,2.650965
2218,ocm,305.65,21.6,1.51,14.92,27.252625,49.74658,14.304636,3.072693,0.003272,14.150463,2.649747
2219,ocm,305.75,21.433333,1.51,14.92,27.252625,49.74658,14.19426,3.064945,0.003271,14.265163,2.65782
2220,ocm,305.85,21.35625,1.51,14.92,27.252625,49.74658,14.143212,3.061342,0.00327,14.321335,2.66175
2221,ocm,305.95,21.333333,1.51,14.92,27.252625,49.74658,14.128035,3.060263,0.003269,14.341406,2.663151
2222,ocm,306.05,21.2,1.51,14.92,27.252625,49.74658,14.039735,3.054001,0.003267,14.436321,2.669747
2223,ocm,306.15,21.15,1.51,14.92,27.252625,49.74658,14.006623,3.051637,0.003266,14.475177,2.672435
2224,ocm,306.25,21.0,1.51,14.92,27.252625,49.74658,13.907285,3.044522,0.003265,14.583333,2.679879
2225,ocm,306.35,20.940909,1.51,14.92,27.252625,49.74658,13.868152,3.0417,0.003264,14.62926,2.683024
2226,ocm,306.45,20.909091,1.51,14.92,27.252625,49.74658,13.84708,3.040181,0.003263,14.656304,2.684871
2227,ocm,306.55,20.875,1.51,14.92,27.252625,49.74658,13.824503,3.038536,0.003262,14.68503,2.686829
2228,ocm,306.65,20.666667,1.51,14.92,27.252625,49.74658,13.686534,3.028519,0.003261,14.837903,2.697185
2229,ocm,306.75,20.552,1.51,14.92,27.252625,49.74658,13.610596,3.022952,0.00326,14.925555,2.703075
2230,ocm,306.85,20.525,1.51,14.92,27.252625,49.74658,13.592715,3.021634,0.003259,14.950061,2.704715
2231,ocm,306.95,20.306667,1.51,14.92,27.252625,49.74658,13.448124,3.010939,0.003258,15.115726,2.715736
2232,ocm,307.05,20.26,1.51,14.92,27.252625,49.74658,13.417219,3.008646,0.003257,15.155479,2.718362
2233,ocm,307.15,20.085294,1.51,14.92,27.252625,49.74658,13.301519,2.999979,0.003256,15.292283,2.727348
2234,ocm,307.25,19.942308,1.51,14.92,27.252625,49.74658,13.206826,2.992836,0.003255,15.406943,2.734818
2235,ocm,307.35,19.858537,1.51,14.92,27.252625,49.74658,13.151349,2.988624,0.003254,15.476971,2.739353
2236,ocm,307.45,19.75,1.51,14.92,27.252625,49.74658,13.07947,2.983148,0.003253,15.567089,2.745159
2237,ocm,307.55,19.7,1.51,14.92,27.252625,49.74658,13.046358,2.980619,0.003252,15.611675,2.748019
2238,ocm,307.65,19.55,1.51,14.92,27.252625,49.74658,12.94702,2.972972,0.00325,15.736573,2.755987
2239,ocm,307.75,19.488235,1.51,14.92,27.252625,49.74658,12.906116,2.969803,0.003249,15.791579,2.759477
2240,ocm,307.85,19.442857,1.51,14.92,27.252625,49.74658,12.876064,2.967467,0.003248,15.833578,2.762133
2241,ocm,307.95,19.425,1.51,14.92,27.252625,49.74658,12.864238,2.966558,0.003247,15.853282,2.763377
2242,ocm,308.05,19.333333,1.51,14.92,27.252625,49.74658,12.803532,2.961828,0.003246,15.933621,2.768431
2243,ocm,308.15,19.2,1.51,14.92,27.252625,49.74658,12.715232,2.954906,0.003245,16.049479,2.775676
2244,ocm,308.25,19.18125,1.51,14.92,27.252625,49.74658,12.702815,2.953919,0.003244,16.070381,2.776978
2245,ocm,308.35,19.14,1.51,14.92,27.252625,49.74658,12.675497,2.951777,0.003243,16.11024,2.779455
2246,ocm,308.45,18.76,1.51,14.92,27.252625,49.74658,12.423841,2.931515,0.003242,16.441898,2.799833
2247,ocm,308.55,18.694737,1.51,14.92,27.252625,49.74658,12.38062,2.928048,0.003241,16.504645,2.803642
2248,ocm,308.65,18.527778,1.51,14.92,27.252625,49.74658,12.270052,2.919006,0.00324,16.658771,2.812937
2249,ocm,308.85,18.634783,1.51,14.92,27.252625,49.74658,12.340916,2.924993,0.003238,16.573845,2.807826
2250,ocm,308.95,18.4625,1.51,14.92,27.252625,49.74658,12.226821,2.915629,0.003237,16.73392,2.817438
2251,ocm,309.05,18.454687,1.51,14.92,27.252625,49.74658,12.221647,2.915299,0.003236,16.746423,2.818185
2252,ocm,309.15,18.312308,1.51,14.92,27.252625,49.74658,12.127356,2.90756,0.003235,16.882089,2.826253
2253,ocm,309.25,18.25,1.51,14.92,27.252625,49.74658,12.086093,2.904154,0.003234,16.945205,2.829985
2254,ocm,309.35,18.2,1.51,14.92,27.252625,49.74658,12.05298,2.901422,0.003233,16.997253,2.833052
2255,ocm,309.45,18.1,1.51,14.92,27.252625,49.74658,11.986755,2.895902,0.003232,17.096685,2.838885
2256,ocm,309.55,18.0,1.51,14.92,27.252625,49.74658,11.92053,2.890372,0.00323,17.197222,2.844748
2257,ocm,309.65,17.9625,1.51,14.92,27.252625,49.74658,11.895695,2.888279,0.003229,17.238692,2.847156
2258,ocm,309.75,17.965,1.51,14.92,27.252625,49.74658,11.897351,2.888417,0.003228,17.241859,2.84734
2259,ocm,309.85,17.9,1.51,14.92,27.252625,49.74658,11.854305,2.884801,0.003227,17.310056,2.851288
2260,ocm,309.95,17.9,1.51,14.92,27.252625,49.74658,11.854305,2.884801,0.003226,17.315642,2.85161
2261,ocm,310.05,17.8375,1.51,14.92,27.252625,49.74658,11.812914,2.88128,0.003225,17.38192,2.855431
2262,ocm,310.15,17.783333,1.51,14.92,27.252625,49.74658,11.777042,2.878254,0.003224,17.440487,2.858794
2263,ocm,310.25,17.761538,1.51,14.92,27.252625,49.74658,11.762608,2.877027,0.003223,17.467518,2.860343
2264,ocm,310.35,17.55,1.51,14.92,27.252625,49.74658,11.622517,2.86505,0.003222,17.683761,2.872647
2265,ocm,310.45,17.433333,1.51,14.92,27.252625,49.74658,11.545254,2.858369,0.003221,17.807839,2.879639
2266,ocm,310.55,17.411765,1.51,14.92,27.252625,49.74658,11.53097,2.857135,0.00322,17.835642,2.881199
2267,ocm,310.65,17.388235,1.51,14.92,27.252625,49.74658,11.515388,2.855782,0.003219,17.865528,2.882873
2268,ocm,310.75,17.2,1.51,14.92,27.252625,49.74658,11.390728,2.844909,0.003218,18.06686,2.894079
2269,ocm,310.85,17.17037,1.51,14.92,27.252625,49.74658,11.371106,2.843179,0.003217,18.103861,2.896125
2270,ocm,310.95,17.14375,1.51,14.92,27.252625,49.74658,11.353477,2.841625,0.003216,18.137805,2.897998
2271,ocm,311.05,16.977778,1.51,14.92,27.252625,49.74658,11.243561,2.831902,0.003215,18.321008,2.908048
2272,ocm,311.15,16.858333,1.51,14.92,27.252625,49.74658,11.164459,2.824833,0.003214,18.456747,2.91543
2273,ocm,311.25,16.815625,1.51,14.92,27.252625,49.74658,11.136175,2.822294,0.003213,18.509571,2.918288
2274,ocm,311.35,16.621154,1.51,14.92,27.252625,49.74658,11.007387,2.810673,0.003212,18.732153,2.930241
2275,ocm,311.45,16.563158,1.51,14.92,27.252625,49.74658,10.968979,2.807156,0.003211,18.803781,2.934058
2276,ocm,311.55,16.489474,1.51,14.92,27.252625,49.74658,10.920181,2.802695,0.00321,18.893872,2.938838
2277,ocm,311.65,16.509639,1.51,14.92,27.252625,49.74658,10.933535,2.803933,0.003209,18.876852,2.937936
2278,ocm,311.75,16.558333,1.51,14.92,27.252625,49.74658,10.965784,2.806876,0.003208,18.827378,2.935312
2279,ocm,311.85,16.528571,1.51,14.92,27.252625,49.74658,10.946074,2.805087,0.003207,18.867329,2.937432
2280,ocm,311.95,16.233333,1.51,14.92,27.252625,49.74658,10.750552,2.787012,0.003206,19.216632,2.955776
2281,ocm,312.05,16.335714,1.51,14.92,27.252625,49.74658,10.818354,2.793349,0.003205,19.102317,2.94981
2282,ocm,312.15,16.33125,1.51,14.92,27.252625,49.74658,10.815397,2.793074,0.003204,19.113662,2.950403
2283,ocm,312.25,16.266667,1.51,14.92,27.252625,49.74658,10.772627,2.789114,0.003203,19.195697,2.954686
2284,ocm,312.35,16.175,1.51,14.92,27.252625,49.74658,10.711921,2.783454,0.003202,19.310665,2.960658
2285,ocm,312.45,16.1,1.51,14.92,27.252625,49.74658,10.662252,2.778819,0.003201,19.406832,2.965625
2286,ocm,312.55,16.033333,1.51,14.92,27.252625,49.74658,10.618102,2.774666,0.003199,19.493763,2.970095
2287,ocm,312.65,16.006667,1.51,14.92,27.252625,49.74658,10.600442,2.772999,0.003198,19.532486,2.972079
2288,ocm,312.75,15.983333,1.51,14.92,27.252625,49.74658,10.584989,2.771544,0.003197,19.567258,2.973858
2289,ocm,312.85,15.9,1.51,14.92,27.252625,49.74658,10.529801,2.766319,0.003196,19.676101,2.979405
2290,ocm,312.95,15.8,1.51,14.92,27.252625,49.74658,10.463576,2.76001,0.003195,19.806962,2.986033
2291,ocm,313.05,15.8,1.51,14.92,27.252625,49.74658,10.463576,2.76001,0.003194,19.813291,2.986353
2292,ocm,313.15,15.685714,1.51,14.92,27.252625,49.74658,10.38789,2.752742,0.003193,19.964026,2.993932
2293,ocm,313.25,15.657143,1.51,14.92,27.252625,49.74658,10.368969,2.750919,0.003192,20.006843,2.996074
2294,ocm,313.35,15.583333,1.51,14.92,27.252625,49.74658,10.320088,2.746199,0.003191,20.108021,3.001119
2295,ocm,313.45,15.5,1.51,14.92,27.252625,49.74658,10.264901,2.74084,0.00319,20.222581,3.0068
2296,ocm,313.55,15.5,1.51,14.92,27.252625,49.74658,10.264901,2.74084,0.003189,20.229032,3.007119
2297,ocm,313.65,15.4,1.51,14.92,27.252625,49.74658,10.198675,2.734368,0.003188,20.366883,3.01391
2298,ocm,313.75,15.3,1.51,14.92,27.252625,49.74658,10.13245,2.727853,0.003187,20.506536,3.020744
2299,ocm,287.95,48.7,1.49,17.49,31.523806,54.474555,32.684564,3.885679,0.003473,5.912731,1.777108
2300,ocm,288.05,48.332857,1.49,17.49,31.523806,54.474555,32.438159,3.878111,0.003472,5.959714,1.785022
2301,ocm,288.15,48.10597,1.49,17.49,31.523806,54.474555,32.285886,3.873404,0.00347,5.989901,1.790075
2302,ocm,288.25,47.759016,1.49,17.49,31.523806,54.474555,32.053031,3.866165,0.003469,6.03551,1.79766
2303,ocm,288.35,47.436994,1.49,17.49,31.523806,54.474555,31.836909,3.8594,0.003468,6.078589,1.804773
2304,ocm,288.45,47.252778,1.49,17.49,31.523806,54.474555,31.713274,3.85551,0.003467,6.104403,1.80901
2305,ocm,288.55,46.95,1.49,17.49,31.523806,54.474555,31.510067,3.849083,0.003466,6.1459,1.815785
2306,ocm,288.65,46.733333,1.49,17.49,31.523806,54.474555,31.364653,3.844457,0.003464,6.176534,1.820757
2307,ocm,288.75,46.6,1.49,17.49,31.523806,54.474555,31.275168,3.841601,0.003463,6.196352,1.823961
2308,ocm,288.85,46.3,1.49,17.49,31.523806,54.474555,31.073826,3.835142,0.003462,6.238661,1.830766
2309,ocm,288.95,46.033333,1.49,17.49,31.523806,54.474555,30.894855,3.829365,0.003461,6.276973,1.836888
2310,ocm,289.05,45.8,1.49,17.49,31.523806,54.474555,30.738255,3.824284,0.00346,6.311135,1.842316
2311,ocm,289.45,44.785714,1.49,17.49,31.523806,54.474555,30.057526,3.801889,0.003455,6.462998,1.866093
2312,ocm,289.55,44.566667,1.49,17.49,31.523806,54.474555,29.910515,3.796986,0.003454,6.497008,1.871342
2313,ocm,289.65,44.4,1.49,17.49,31.523806,54.474555,29.798658,3.793239,0.003452,6.523649,1.875434
2314,ocm,289.95,43.46,1.49,17.49,31.523806,54.474555,29.167785,3.771827,0.003449,6.671652,1.897868
2315,ocm,290.05,43.366667,1.49,17.49,31.523806,54.474555,29.105145,3.769691,0.003448,6.688317,1.900362
2316,ocm,290.15,43.15,1.49,17.49,31.523806,54.474555,28.959732,3.764682,0.003446,6.724218,1.905716
2317,ocm,290.25,42.8,1.49,17.49,31.523806,54.474555,28.724832,3.756537,0.003445,6.781542,1.914205
2318,ocm,290.35,42.55,1.49,17.49,31.523806,54.474555,28.557047,3.750678,0.003444,6.823737,1.920407
2319,ocm,290.45,42.4,1.49,17.49,31.523806,54.474555,28.456376,3.747148,0.003443,6.850236,1.924283
