,compound,T,Nu,rho,w_mass,w_vol,w,C_but,C_comp,V,ln_Nu,T_1,D,ln_D,D_comp,ln_D_comp,D_but,ln_D_but
1336,dmeg,302.25,3.33,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.11215,1.202972,0.003309,90.765766,4.508282,1.1265146962575524e-11,-25.209307496183985,2.233457425106763e-10,-22.2223001302746
1337,dmeg,302.35,3.314706,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.097856,1.198366,0.003307,91.214729,4.513216,1.1320868461422555e-11,-25.20437332688934,2.244504914833389e-10,-22.217365960979954
1338,dmeg,302.45,3.3015,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.085514,1.194376,0.003306,91.609874,4.517539,1.1369911204967359e-11,-25.2000506177861,2.2542282571103818e-10,-22.213043251876716
1339,dmeg,302.55,3.301081,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.085123,1.19425,0.003305,91.651793,4.517997,1.1375114113259068e-11,-25.19959311920699,2.2552597992815466e-10,-22.212585753297603
1340,dmeg,302.65,3.3,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.084112,1.193922,0.003304,91.712121,4.518655,1.1382601303340297e-11,-25.198935127821272,2.2567442291194937e-10,-22.211927761911888
1341,dmeg,302.75,3.28,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.065421,1.187843,0.003303,92.301829,4.525064,1.1455791320102013e-11,-25.192525721649385,2.2712550727794302e-10,-22.20551835574
1342,dmeg,302.85,3.28,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.065421,1.187843,0.003302,92.332317,4.525394,1.1459575231355558e-11,-25.19219547065563,2.2720052808959555e-10,-22.205188104746245
1343,dmeg,302.95,3.275,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.060748,1.186317,0.003301,92.503817,4.52725,1.1480860454277203e-11,-25.190339775382753,2.2762253447208962e-10,-22.203332409473365
1344,dmeg,303.05,3.27,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.056075,1.18479,0.0033,92.675841,4.529108,1.1502210769623691e-11,-25.188481858198404,2.2804583139397972e-10,-22.201474492289016
1345,dmeg,303.15,3.26625,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.05257,1.18364,0.003299,92.812859,4.530585,1.1519216362979282e-11,-25.18700448702148,2.283829887242354e-10,-22.199997121112094
1346,dmeg,303.25,3.25,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.037383,1.178655,0.003298,93.307692,4.535903,1.1580631284459295e-11,-25.181687130204022,2.2960061697930896e-10,-22.194679764294634
1347,dmeg,303.35,3.25,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.037383,1.178655,0.003297,93.338462,4.536232,1.158445012412441e-11,-25.181357423639874,2.2967633029076134e-10,-22.19435005773049
1348,dmeg,303.45,3.242,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.029907,1.17619,0.003295,93.59963,4.539026,1.1616864322120899e-11,-25.178563252718156,2.3031898263639557e-10,-22.191555886808768
1349,dmeg,303.55,3.243,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.030841,1.176496,0.003294,93.601603,4.539048,1.161710926957372e-11,-25.178542167435275,2.3032383902849667e-10,-22.191534801525886
1350,dmeg,303.65,3.24,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.028037,1.175565,0.003293,93.719136,4.540302,1.1631696478438022e-11,-25.177287289147188,2.3061304883692433e-10,-22.190279923237803
1351,dmeg,303.75,3.22,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.009346,1.169381,0.003292,94.332298,4.546824,1.170779745933255e-11,-25.170766046588096,2.3212184673722205e-10,-22.183758680678707
1352,dmeg,303.85,3.211304,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.001219,1.166677,0.003291,94.618874,4.549857,1.1743366261170678e-11,-25.16773260828741,2.3282704308158781e-10,-22.18072524237802
1353,dmeg,303.95,3.211111,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.001038,1.166612,0.00329,94.655709,4.550246,1.1747937170927464e-11,-25.167343450671893,2.3291766713087635e-10,-22.18033608476251
1354,dmeg,304.05,3.21,1.07,4.85,6.27752,11.99094,0.700148,5.13883,3.0,1.166271,0.003289,94.719626,4.550921,1.1755869627970618e-11,-25.16666845726234,2.330749380936186e-10,-22.179661091352955
1355,dmeg,304.15,3.19,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.981308,1.160021,0.003288,95.344828,4.5575,1.183346480711514e-11,-25.160089597716574,2.346133603582244e-10,-22.173082231807186
1356,dmeg,304.25,3.185,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.976636,1.158451,0.003287,95.525903,4.559397,1.1855938450112693e-11,-25.158192238843025,2.3505892866717613e-10,-22.17118487293364
1357,dmeg,304.35,3.169643,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.962283,1.153613,0.003286,96.020282,4.564559,1.1917296425029741e-11,-25.153030289997343,2.362754278848363e-10,-22.166022924087958
1358,dmeg,304.45,3.15,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.943925,1.147402,0.003285,96.650794,4.571104,1.1995551244899102e-11,-25.146485264469494,2.3782692835853857e-10,-22.15947789856011
1359,dmeg,304.55,3.15,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.943925,1.147402,0.003284,96.68254,4.571433,1.1999491317569458e-11,-25.146156857241582,2.379050452671799e-10,-22.159149491332197
1360,dmeg,304.65,3.15,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.943925,1.147402,0.003282,96.714286,4.571761,1.2003431390239814e-11,-25.145828557829574,2.379831621758212e-10,-22.158821191920186
1361,dmeg,304.75,3.15,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.943925,1.147402,0.003281,96.746032,4.572089,1.2007371462910168e-11,-25.145500366162697,2.3806127908446256e-10,-22.15849300025331
1362,dmeg,304.85,3.15,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.943925,1.147402,0.00328,96.777778,4.572417,1.2011311535580526e-11,-25.14517228217025,2.381393959931039e-10,-22.158164916260866
1363,dmeg,304.95,3.128889,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.924195,1.140677,0.003279,97.462713,4.57947,1.2096319992812233e-11,-25.138119842409054,2.398247958430284e-10,-22.15111247649967
1364,dmeg,305.05,3.13,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.925234,1.141033,0.003278,97.460064,4.579443,1.2095991627764187e-11,-25.138146988640734,2.398182855919226e-10,-22.15113962273135
1365,dmeg,305.15,3.126667,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.922118,1.139966,0.003277,97.595949,4.580836,1.2112855326075183e-11,-25.136753803655857,2.401526296740068e-10,-22.149746437746472
1366,dmeg,305.25,3.12,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.915888,1.137833,0.003276,97.836538,4.583298,1.2142716747668314e-11,-25.134291570517114,2.407446700087045e-10,-22.147284204607725
1367,dmeg,305.35,3.12,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.915888,1.137833,0.003275,97.86859,4.583626,1.2146694705652808e-11,-25.133964023838782,2.408235380414674e-10,-22.146956657929397
1368,dmeg,305.45,3.101429,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.898531,1.131861,0.003274,98.486872,4.589923,1.222342949348458e-11,-25.127666555610805,2.4234490196344923e-10,-22.14065918970142
1369,dmeg,305.55,3.102667,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.899688,1.13226,0.003273,98.479802,4.589851,1.2222552384596867e-11,-25.127738314552005,2.4232751217382295e-10,-22.14073094864262
1370,dmeg,305.65,3.105714,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.902537,1.13324,0.003272,98.415363,4.589197,1.2214557157668617e-11,-25.128392665853227,2.4216899671896343e-10,-22.14138529994384
1371,dmeg,305.75,3.1,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.897196,1.131402,0.003271,98.629032,4.591366,1.2241074966865563e-11,-25.126224018610355,2.4269474572201903e-10,-22.139216652700966
1372,dmeg,305.85,3.09,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.88785,1.128171,0.00327,98.980583,4.594924,1.2284706675143974e-11,-25.122665986907617,2.4355979935290594e-10,-22.13565862099823
1373,dmeg,305.95,3.075455,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.874257,1.123449,0.003269,99.48123,4.599969,1.2346841314571826e-11,-25.117620849570034,2.447916969237721e-10,-22.130613483660646
1374,dmeg,306.05,3.070714,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.869826,1.121908,0.003267,99.667365,4.601838,1.2369945909654275e-11,-25.115751302237488,2.4524977465336064e-10,-22.128743936328103
1375,dmeg,306.15,3.0675,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.866822,1.120862,0.003266,99.804401,4.603212,1.2386952669251747e-11,-25.114377401365502,2.4558695510583203e-10,-22.127370035456114
1376,dmeg,306.25,3.06,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.859813,1.118415,0.003265,100.081699,4.605987,1.242136880452332e-11,-25.11160283579189,2.462692983821438e-10,-22.1245954698825
1377,dmeg,306.35,3.042727,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.84367,1.112747,0.003264,100.682701,4.611974,1.2495961606398792e-11,-25.105615595307224,2.477481947317588e-10,-22.11860822939784
1378,dmeg,306.45,3.04,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.841121,1.111855,0.003263,100.805921,4.613197,1.2511253618310724e-11,-25.104392587172924,2.480513781492764e-10,-22.11738522126354
1379,dmeg,306.55,3.03,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.831776,1.108563,0.003262,101.171617,4.616818,1.2556640999530108e-11,-25.100771426999117,2.4895124020990783e-10,-22.11376406108973
1380,dmeg,306.65,3.03,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.831776,1.108563,0.003261,101.20462,4.617144,1.2560737114682458e-11,-25.10044526913582,2.4903245085750523e-10,-22.113437903226433
1381,dmeg,306.75,3.03,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.831776,1.108563,0.00326,101.237624,4.61747,1.2564833229834808e-11,-25.100119217616793,2.4911366150510264e-10,-22.113111851707405
1382,dmeg,306.85,3.017619,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.820205,1.104463,0.003259,101.686129,4.621891,1.2620498451034108e-11,-25.095698762683092,2.5021729470243965e-10,-22.108691396773708
1383,dmeg,306.95,3.01,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.813084,1.10194,0.003258,101.976744,4.624745,1.2656567157549074e-11,-25.092844892573815,2.5093240228734265e-10,-22.105837526664427
1384,dmeg,307.05,3.01,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.813084,1.10194,0.003257,102.009967,4.625071,1.2660690489413401e-11,-25.092519159671912,2.51014152540572e-10,-22.105511793762524
1385,dmeg,307.15,3.01,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.813084,1.10194,0.003256,102.043189,4.625396,1.2664813821277725e-11,-25.09219353283738,2.5109590279380125e-10,-22.105186166927997
1386,dmeg,307.25,2.995833,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.799844,1.097219,0.003255,102.55911,4.630439,1.2728847312569684e-11,-25.087150256353794,2.5236544749709413e-10,-22.100142890444406
1387,dmeg,307.35,2.992857,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.797063,1.096223,0.003254,102.694511,4.631759,1.2745651415977843e-11,-25.08583096791365,2.526986100350877e-10,-22.098823602004266
1388,dmeg,307.45,2.971905,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.777481,1.089202,0.003253,103.452171,4.639109,1.2839684743886772e-11,-25.07848037062495,2.545629393254503e-10,-22.09147300471556
1389,dmeg,307.55,2.969583,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.775312,1.088419,0.003252,103.566718,4.640216,1.285390390424933e-11,-25.07737354494879,2.548448521082666e-10,-22.090366179039407
1390,dmeg,307.65,2.95,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.757009,1.081805,0.00325,104.288136,4.647158,1.2943439236136969e-11,-25.070432078851763,2.5662000295608226e-10,-22.083424712942378
1391,dmeg,307.75,2.95,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.757009,1.081805,0.003249,104.322034,4.647483,1.2947646432378196e-11,-25.0701070869737,2.567034159263264e-10,-22.083099721064315
1392,dmeg,307.85,2.946552,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.753787,1.080633,0.003248,104.478057,4.648977,1.2967009645316732e-11,-25.068612703526437,2.5708731603748495e-10,-22.081605337617052
1393,dmeg,307.95,2.949286,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.756342,1.081561,0.003247,104.415113,4.648374,1.2959197389923842e-11,-25.069215356711975,2.5693242822401875e-10,-22.08220799080259
1394,dmeg,308.05,2.923158,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.731923,1.072661,0.003246,105.382607,4.657598,1.3079276132952975e-11,-25.05999211294825,2.5931314070923426e-10,-22.072984747038863
1395,dmeg,308.15,2.924286,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.732977,1.073046,0.003245,105.37616,4.657536,1.3078475187160957e-11,-25.06005335260012,2.5929726094901245e-10,-22.073045986690733
1396,dmeg,308.25,2.92,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.728972,1.071584,0.003244,105.565068,4.659328,1.3101922301395136e-11,-25.05826215592227,2.5976212955265893e-10,-22.071254790012887
1397,dmeg,308.35,2.916667,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.725857,1.07044,0.003243,105.72,4.660794,1.3121149705806462e-11,-25.056795706236155,2.6014333708852756e-10,-22.069788340326767
1398,dmeg,308.45,2.910278,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.719886,1.068247,0.003242,105.986447,4.663311,1.3154219486213013e-11,-25.054278535297385,2.607989871820508e-10,-22.067271169387997
1399,dmeg,308.55,2.89,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.700935,1.061257,0.003241,106.764706,4.670627,1.3250812043878427e-11,-25.0469622790438,2.627140564292127e-10,-22.059954913134412
1400,dmeg,308.65,2.89,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.700935,1.061257,0.00324,106.799308,4.670951,1.325510658675442e-11,-25.04663823497097,2.6279920115662444e-10,-22.059630869061586
1401,dmeg,308.75,2.883636,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.694987,1.059051,0.003239,107.069672,4.67348,1.3288663778865258e-11,-25.044109791609213,2.6346451480175204e-10,-22.057102425699824
1402,dmeg,308.85,2.887368,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.698475,1.060344,0.003238,106.965913,4.67251,1.327578628479069e-11,-25.045079320061895,2.632092022447729e-10,-22.058071954152506
1403,dmeg,308.95,2.88,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.691589,1.05779,0.003237,107.274306,4.675389,1.331405962585248e-11,-25.042200524327402,2.6396801948934216e-10,-22.055193158418014
1404,dmeg,309.05,2.87641,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.688234,1.05654,0.003236,107.442949,4.67696,1.3334991517678901e-11,-25.040629594389344,2.643830206373659e-10,-22.053622228479956
1405,dmeg,309.15,2.876667,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.688474,1.056629,0.003235,107.468134,4.677194,1.3338114623721961e-11,-25.040395417984033,2.6444494015252575e-10,-22.053388052074645
1406,dmeg,309.35,2.85,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.663551,1.047319,0.003233,108.54386,4.687154,1.3471626890561976e-11,-25.030435353990097,2.670919891853285e-10,-22.04342798808071
1407,dmeg,309.45,2.85,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.663551,1.047319,0.003232,108.578947,4.687478,1.3475981707723948e-11,-25.030112147781725,2.671783289264584e-10,-22.043104781872337
1408,dmeg,309.55,2.83,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.64486,1.040277,0.00323,109.381625,4.694843,1.357560392082151e-11,-25.02274676337644,2.691534649125889e-10,-22.035739397467054
1409,dmeg,309.65,2.83,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.64486,1.040277,0.003229,109.416961,4.695166,1.35799895140765e-11,-25.022423765957612,2.692404148285678e-10,-22.035416400048224
1410,dmeg,309.75,2.829524,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.644415,1.040108,0.003228,109.470717,4.695657,1.3586660354797526e-11,-25.02193266080572,2.6937267265697943e-10,-22.034925294896336
1411,dmeg,309.85,2.83,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.64486,1.040277,0.003227,109.487633,4.695812,1.3588760700586481e-11,-25.021778083933565,2.6941431466052554e-10,-22.034770718024177
1412,dmeg,309.95,2.82,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.635514,1.036737,0.003226,109.911348,4.699674,1.3641348940273531e-11,-25.01791557248863,2.704569428196835e-10,-22.03090820657924
1413,dmeg,310.05,2.82,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.635514,1.036737,0.003225,109.946809,4.699997,1.3645750085277655e-11,-25.01759299184067,2.705442010686978e-10,-22.030585625931284
1414,dmeg,310.15,2.82,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.635514,1.036737,0.003224,109.98227,4.700319,1.3650151230281773e-11,-25.01727051521743,2.70631459317712e-10,-22.030263149308045
1415,dmeg,310.25,2.816364,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.632116,1.035443,0.003223,110.159781,4.701932,1.3672180761544398e-11,-25.01565794890772,2.71068222551548e-10,-22.028650582998335
1416,dmeg,310.35,2.79375,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.610981,1.027383,0.003222,111.087248,4.710316,1.3787292680883345e-11,-25.007273768206616,2.7335046149454613e-10,-22.020266402297228
1417,dmeg,310.45,2.797368,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.614363,1.028678,0.003221,110.979304,4.709344,1.3773897519428788e-11,-25.008245798979736,2.7308488552904316e-10,-22.021238433070348
1418,dmeg,310.55,2.79,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.607477,1.026042,0.00322,111.308244,4.712303,1.3814720926538025e-11,-25.005286358514496,2.7389426104832567e-10,-22.01827899260511
1419,dmeg,310.65,2.79,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.607477,1.026042,0.003219,111.344086,4.712625,1.3819169395681976e-11,-25.004964401010106,2.73982457558082e-10,-22.01795703510072
1420,dmeg,310.75,2.77381,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.592345,1.020218,0.003218,112.030043,4.718767,1.3904302689392687e-11,-24.998822777691906,2.756703324486064e-10,-22.01181541178252
1421,dmeg,310.85,2.77,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.588785,1.018847,0.003217,112.220217,4.720463,1.3927907968150166e-11,-24.997126521170436,2.7613833686335354e-10,-22.010119155261048
1422,dmeg,310.95,2.77,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.588785,1.018847,0.003216,112.256318,4.720785,1.3932388556204901e-11,-24.996804874335883,2.762271701710142e-10,-22.009797508426498
1423,dmeg,311.05,2.758636,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.578165,1.014734,0.003215,112.754984,4.725217,1.399428106121982e-11,-24.99237236539751,2.7745426712184197e-10,-22.005364999488126
1424,dmeg,311.15,2.758824,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.57834,1.014803,0.003214,112.783582,4.725471,1.3997826160172165e-11,-24.992119072643003,2.7752455317851e-10,-22.00511170673362
1425,dmeg,311.25,2.738571,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.559413,1.007436,0.003213,113.654147,4.73316,1.4105878572227064e-11,-24.984429485415323,2.7966682848842335e-10,-21.997422119505938
1426,dmeg,311.35,2.7384,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.559252,1.007373,0.003212,113.69778,4.733544,1.4111291709149162e-11,-24.984045808601913,2.7977415075321e-10,-21.997038442692524
1427,dmeg,311.45,2.74,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.560748,1.007958,0.003211,113.667883,4.733281,1.4107581184396233e-11,-24.98430879038636,2.7970058492146364e-10,-21.997301424476973
1428,dmeg,311.55,2.73,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.551402,1.004302,0.00321,114.120879,4.737258,1.4163803543647366e-11,-24.98033145189317,2.808152640831614e-10,-21.993324085983787
1429,dmeg,311.65,2.73,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.551402,1.004302,0.003209,114.157509,4.737579,1.4168349781343927e-11,-24.980010527628544,2.8090539897774755e-10,-21.99300316171916
1430,dmeg,311.75,2.73,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.551402,1.004302,0.003208,114.194139,4.7379,1.4172896019040495e-11,-24.979689706323256,2.809955338723337e-10,-21.99268234041387
1431,dmeg,311.85,2.71,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.53271,0.996949,0.003207,115.073801,4.745574,1.4282072826897483e-11,-24.972016013606012,2.8316010174674956e-10,-21.985008647696628
1432,dmeg,311.95,2.71,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.53271,0.996949,0.003206,115.110701,4.745894,1.4286652616163762e-11,-24.97169539802135,2.8325090184350973e-10,-21.98468803211196
1433,dmeg,312.05,2.701176,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.524464,0.993687,0.003205,115.523737,4.749476,1.4337917936008399e-11,-24.968113484045535,2.8426730144875107e-10,-21.981106118136147
1434,dmeg,312.15,2.697,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.520561,0.992134,0.003204,115.739711,4.751344,1.436472044776679e-11,-24.966245884336374,2.8479869503906254e-10,-21.97923851842699
1435,dmeg,312.25,2.694667,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.51838,0.991269,0.003203,115.877041,4.75253,1.4381763044019411e-11,-24.965060167255242,2.85136585998408e-10,-21.978052801345857
1436,dmeg,312.35,2.68,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.504673,0.985817,0.003202,116.548507,4.758308,1.4465102054272492e-11,-24.959282122269723,2.8678888695701203e-10,-21.972274756360335
1437,dmeg,312.45,2.68,1.07,4.85,6.27752,11.99094,0.700148,5.13883,2.504673,0.985817,0.003201,116.585821,4.758628,1.4469733109836527e-11,-24.95896201983421,2.8688070347276577e-10,-21.971954653924822
