,x,Temperature,rho,w_mass,w_vol,D,Viscosity,E,D0,compound
206,58.51213109647345,34,1.4899999999999995,19.990000000000002,42.55014285714286,19338.76069646394,15.895840891912318,40133.277971428826,129823128965.73865,ocm
207,58.51213109647345,36,1.4899999999999995,19.990000000000002,42.55014285714286,21357.15260300043,14.487006802721087,40133.277971428826,129823128965.73865,ocm
208,58.51213109647345,38,1.4899999999999995,19.990000000000002,42.55014285714286,23487.794438364243,13.25793650793651,40133.277971428826,129823128965.73865,ocm
209,58.51213109647345,40,1.4899999999999995,19.990000000000002,42.55014285714286,25754.78860674202,12.166666666666666,40133.277971428826,129823128965.73865,ocm
210,,14,,,,,,,,peta
211,,16,,,,,,,,peta
212,,18,,,,,,,,peta
213,,20,,,,,,,,peta
214,0.0,22,1.2,0.0,0.0,261.15094997657457,1133.059123907961,74837.64773503777,4484462025363798.0,peta
215,0.0,24,1.1999999999999997,0.0,0.0,303.5881852285955,982.2597820916346,74837.64773503777,4484462025363796.5,peta
216,0.0,26,1.1999999999999997,0.0,0.0,380.5383097167099,789.9298135869883,74837.64773503778,4484462025363796.5,peta
217,0.0,28,1.2,0.0,0.0,506.324553479727,620.1220903609062,74837.64773503778,4484462025363797.5,peta
218,0.0,30,1.1999999999999997,0.0,0.0,571.4588258399887,532.2637087102594,74837.64773503778,4484462025363797.0,peta
219,0.0,32,1.1999999999999997,0.0,0.0,696.9396874405019,439.05312980924714,74837.64773503778,4484462025363796.5,peta
220,0.0,34,1.1999999999999997,0.0,0.0,843.2342528634324,365.4090574430614,74837.64773503778,4484462025363797.0,peta
221,0.0,36,1.1999999999999997,0.0,0.0,1018.3961901221106,304.5117404333181,74837.64773503777,4484462025363797.0,peta
222,0.0,38,1.2,0.0,0.0,1208.8201043707104,258.2479415759512,74837.64773503777,4484462025363797.5,peta
223,0.0,40,1.2,0.0,0.0,1429.7008879926827,219.27177613581765,74837.64773503778,4484462025363797.5,peta
224,19.858184845915822,14,1.18,5.8,9.777142857142858,421.20136115716105,683.8697733460908,65196.79748829709,296127290254767.8,peta
225,19.858184845915826,16,1.18,5.799999999999999,9.777142857142856,479.78601537405467,605.1879845155412,65196.79748829709,296127290254767.9,peta
226,19.858184845915826,18,1.18,5.799999999999999,9.777142857142856,586.1150711189939,498.6315106823002,65196.79748829709,296127290254767.8,peta
227,19.858184845915826,20,1.18,5.799999999999999,9.777142857142856,724.4179152313433,406.21302427868864,65196.79748829709,296127290254767.9,peta
228,19.858184845915826,22,1.18,5.799999999999999,9.777142857142856,875.1712587045664,338.35451604025167,65196.79748829709,296127290254767.9,peta
229,19.858184845915822,24,1.18,5.799999999999999,9.777142857142856,1051.4607110986944,283.39577775725365,65196.79748829709,296127290254767.8,peta
230,19.858184845915826,26,1.18,5.8,9.777142857142856,1259.701137140894,238.03149766675975,65196.79748829709,296127290254767.8,peta
231,19.858184845915826,28,1.18,5.799999999999999,9.777142857142856,1490.1893137658358,202.57208159395958,65196.79748829709,296127290254767.9,peta
232,19.858184845915826,30,1.18,5.799999999999999,9.777142857142856,1772.196063473416,171.46666846220756,65196.79748829709,296127290254767.9,peta
233,19.858184845915826,32,1.18,5.799999999999999,9.777142857142856,2071.6002412700855,147.57819892026077,65196.79748829709,296127290254767.9,peta
234,19.858184845915826,34,1.18,5.799999999999999,9.777142857142858,2418.7413818780938,127.2476328108893,65196.79748829709,296127290254767.9,peta
235,19.858184845915826,36,1.18,5.799999999999999,9.777142857142856,2797.766844167316,110.95294867691034,65196.79748829709,296127290254767.9,peta
236,19.858184845915826,38,1.1800000000000002,5.799999999999999,9.777142857142858,3256.110756542258,95.70975805290061,65196.79748829709,296127290254767.9,peta
237,19.85818484591582,40,1.18,5.8,9.77714285714286,3623.7319943069465,86.33773590225564,65196.797488297096,296127290254767.9,peta
238,,14,,,,,,,,peta
239,30.302472243878253,16,1.16,9.75,16.15714285714285,980.8341192935557,295.69727719568954,57886.5728098312,28532991848857.355,peta
240,30.302472243878253,18,1.16,9.75,16.157142857142855,1121.3452505686105,260.1627233139201,57886.57280983121,28532991848857.35,peta
241,30.302472243878253,20,1.16,9.75,16.15714285714285,1409.003895791695,208.93297037033162,57886.57280983121,28532991848857.36,peta
242,30.302472243878253,22,1.16,9.75,16.15714285714285,1651.7765148043181,179.194947266716,57886.57280983121,28532991848857.35,peta
243,30.302472243878253,24,1.16,9.75,16.15714285714285,1934.2707837229377,153.98628535326293,57886.57280983122,28532991848857.355,peta
244,30.302472243878253,26,1.16,9.75,16.15714285714285,2264.8119877807085,132.66719866106186,57886.57280983121,28532991848857.35,peta
245,30.302472243878253,28,1.16,9.75,16.15714285714285,2638.9991823695286,114.33508211345713,57886.57280983122,28532991848857.35,peta
246,30.302472243878256,30,1.16,9.75,16.157142857142855,3099.7918938316025,98.02002529656205,57886.57280983121,28532991848857.355,peta
247,30.302472243878253,32,1.16,9.75,16.15714285714285,3532.692452187629,86.51657069208166,57886.57280983122,28532991848857.355,peta
248,30.302472243878253,34,1.16,9.75,16.15714285714285,4073.6053246583624,75.5871321633297,57886.5728098312,28532991848857.355,peta
249,30.302472243878253,36,1.16,9.75,16.15714285714285,4689.024526708007,66.01591808267598,57886.57280983122,28532991848857.355,peta
250,30.302472243878253,38,1.16,9.75,16.157142857142855,5256.302712891331,59.27480431848853,57886.57280983122,28532991848857.355,peta
251,30.30247224387825,40,1.16,9.75,16.15714285714285,5927.8987172435445,52.81115757305215,57886.572809831225,28532991848857.35,peta
252,41.33617952828523,14,1.14,14.899999999999999,24.26571428571429,1605.949248384709,179.5379725270974,52199.284935278876,5296568511996.637,peta
253,41.33617952828523,16,1.1400000000000001,14.899999999999997,24.26571428571429,1931.229823997369,150.15076605504808,52199.28493527886,5296568511996.638,peta
254,41.33617952828523,18,1.1400000000000001,14.9,24.26571428571429,2273.459183298396,128.38990237797108,52199.28493527886,5296568511996.638,peta
255,41.33617952828523,20,1.1400000000000001,14.899999999999999,24.26571428571429,2685.610928427338,109.43713222395053,52199.28493527886,5296568511996.638,peta
256,41.33617952828523,22,1.1400000000000001,14.899999999999999,24.26571428571429,3136.230835617253,94.28052941676462,52199.28493527886,5296568511996.638,peta
257,41.33617952828523,24,1.1400000000000001,14.899999999999997,24.26571428571429,3621.923194146784,82.20085553919067,52199.284935278854,5296568511996.638,peta
258,41.33617952828523,26,1.14,14.9,24.26571428571429,4147.831663831416,72.23420216923978,52199.28493527887,5296568511996.637,peta
259,41.33617952828523,28,1.14,14.900000000000002,24.26571428571429,4723.90928976062,63.88148372452075,52199.28493527887,5296568511996.637,peta
260,41.33617952828523,30,1.1400000000000001,14.899999999999997,24.26571428571429,5431.526652963337,55.878060581568356,52199.28493527886,5296568511996.638,peta
261,41.33617952828523,32,1.1400000000000001,14.899999999999997,24.26571428571429,6115.475299001242,49.959180747567835,52199.28493527886,5296568511996.638,peta
262,41.33617952828523,34,1.14,14.899999999999999,24.26571428571429,6950.70577654326,44.25960890386587,52199.28493527887,5296568511996.638,peta
263,41.33617952828523,36,1.14,14.9,24.26571428571429,7892.016191471225,39.23512221052082,52199.28493527886,5296568511996.638,peta
264,41.33617952828523,38,1.1400000000000001,14.9,24.26571428571429,8860.868760431713,35.14777695987473,52199.28493527886,5296568511996.638,peta
265,41.33617952828523,40,1.1400000000000001,14.899999999999999,24.26571428571429,9899.27971675064,31.669931972789104,52199.28493527886,5296568511996.638,peta
266,49.775459382209114,14,1.11,19.759999999999998,31.333714285714294,2805.8225395930112,102.54589753813438,46404.63942492264,823653316011.1375,peta
267,49.775459382209114,16,1.11,19.759999999999998,31.333714285714294,3317.5931404766884,87.33051687424891,46404.63942492264,823653316011.1375,peta
268,49.77545938220912,18,1.11,19.759999999999998,31.33371428571429,3846.07775416653,75.85665231557518,46404.63942492264,823653316011.1375,peta
269,49.775459382209114,20,1.1099999999999999,19.759999999999998,31.333714285714304,4477.934233253267,65.59972844859314,46404.63942492264,823653316011.1373,peta
270,49.775459382209114,22,1.11,19.760000000000005,31.333714285714297,5116.957537398011,57.76235409652077,46404.63942492264,823653316011.1375,peta
271,49.775459382209114,24,1.11,19.759999999999998,31.333714285714294,5790.630026992019,51.390696974845504,46404.63942492264,823653316011.1373,peta
272,49.77545938220912,26,1.11,19.76,31.333714285714297,6613.936231830004,45.30722691016809,46404.63942492264,823653316011.1377,peta
273,49.775459382209114,28,1.1099999999999999,19.759999999999998,31.333714285714297,7541.522082348724,39.990499357637795,46404.63942492264,823653316011.1373,peta
274,49.775459382209114,30,1.11,19.76,31.333714285714294,8408.512228306841,36.10217808097022,46404.63942492264,823653316011.1376,peta
275,49.775459382209114,32,1.1099999999999999,19.759999999999998,31.333714285714297,9566.749012188024,31.93976741573034,46404.63942492264,823653316011.1375,peta
276,49.775459382209114,34,1.1099999999999999,19.759999999999998,31.333714285714304,10704.484873461528,28.712781228433403,46404.63942492264,823653316011.1373,peta
277,49.77545938220912,36,1.11,19.76,31.333714285714297,11756.446809451763,26.34029224129843,46404.63942492264,823653316011.1377,peta
278,49.775459382209114,38,1.1099999999999999,19.759999999999998,31.3337142857143,13108.495683360325,23.76086805555555,46404.63942492264,823653316011.1373,peta
279,49.77545938220912,40,1.11,19.759999999999998,31.333714285714287,14429.14146642312,21.70363548942221,46404.63942492264,823653316011.1376,peta
